dataset,topic,form,row_index,entity,label,partition
cities,cities,affirmative,590,Malang,1,train
cities,cities,affirmative,591,Malang,0,train
cities,cities,affirmative,592,Douala,1,train
cities,cities,affirmative,593,Douala,0,train
cities,cities,affirmative,594,Kashgar,1,train
cities,cities,affirmative,595,Kashgar,0,train
cities,cities,affirmative,596,Zibo,1,train
cities,cities,affirmative,597,Zibo,0,train
cities,cities,affirmative,598,Tianshui,1,train
cities,cities,affirmative,599,Tianshui,0,train
cities,cities,affirmative,600,Laibin,1,train
cities,cities,affirmative,601,Laibin,0,train
cities,cities,affirmative,602,Deyang,1,train
cities,cities,affirmative,603,Deyang,0,train
cities,cities,affirmative,604,Teresina,1,test
cities,cities,affirmative,605,Teresina,0,test
cities,cities,affirmative,606,Leipzig,1,train
cities,cities,affirmative,607,Leipzig,0,train
cities,cities,affirmative,608,Duesseldorf,1,train
cities,cities,affirmative,609,Duesseldorf,0,train
cities,cities,affirmative,610,Zagreb,1,train
cities,cities,affirmative,611,Zagreb,0,train
cities,cities,affirmative,612,Hannover,1,test
cities,cities,affirmative,613,Hannover,0,test
cities,cities,affirmative,614,Penza,1,test
cities,cities,affirmative,615,Penza,0,test
cities,cities,affirmative,616,Matola,1,train
cities,cities,affirmative,617,Matola,0,train
cities,cities,affirmative,618,Enugu,1,test
cities,cities,affirmative,619,Enugu,0,test
cities,cities,affirmative,620,Shizuoka,1,test
cities,cities,affirmative,621,Shizuoka,0,test
cities,cities,affirmative,622,Himeji,1,train
cities,cities,affirmative,623,Himeji,0,train
cities,cities,affirmative,624,Hamhung,1,train
cities,cities,affirmative,625,Hamhung,0,train
cities,cities,affirmative,626,Seoul,1,train
cities,cities,affirmative,627,Seoul,0,train
cities,cities,affirmative,628,Meerut,1,test
cities,cities,affirmative,629,Meerut,0,test
cities,cities,affirmative,630,Hubli,1,test
cities,cities,affirmative,631,Hubli,0,test
cities,cities,affirmative,632,Dubai,1,train
cities,cities,affirmative,633,Dubai,0,train
cities,cities,affirmative,634,Astrakhan,1,test
cities,cities,affirmative,635,Astrakhan,0,test
cities,cities,affirmative,636,Aleppo,1,train
cities,cities,affirmative,637,Aleppo,0,train
cities,cities,affirmative,638,Ar Raqqah,1,train
cities,cities,affirmative,639,Ar Raqqah,0,train
cities,cities,affirmative,640,Saint Petersburg,1,train
cities,cities,affirmative,641,Saint Petersburg,0,train
cities,cities,affirmative,642,Johannesburg,1,train
cities,cities,affirmative,643,Johannesburg,0,train
cities,cities,affirmative,644,Wanzhou,1,train
cities,cities,affirmative,645,Wanzhou,0,train
cities,cities,affirmative,646,Anyang,1,test
cities,cities,affirmative,647,Anyang,0,test
cities,cities,affirmative,648,Qinhuangdao,1,test
cities,cities,affirmative,649,Qinhuangdao,0,test
cities,cities,affirmative,650,Meizhou,1,train
cities,cities,affirmative,651,Meizhou,0,train
cities,cities,affirmative,652,Yangjiang,1,train
cities,cities,affirmative,653,Yangjiang,0,train
cities,cities,affirmative,654,Beijing,1,test
cities,cities,affirmative,655,Beijing,0,test
cities,cities,affirmative,656,Shah Alam,1,train
cities,cities,affirmative,657,Shah Alam,0,train
cities,cities,affirmative,658,Vadodara,1,train
cities,cities,affirmative,659,Vadodara,0,train
cities,cities,affirmative,660,Sangli,1,test
cities,cities,affirmative,661,Sangli,0,test
cities,cities,affirmative,662,Guwahati,1,train
cities,cities,affirmative,663,Guwahati,0,train
cities,cities,affirmative,664,Prayagraj,1,test
cities,cities,affirmative,665,Prayagraj,0,test
cities,cities,affirmative,666,Aligarh,1,test
cities,cities,affirmative,667,Aligarh,0,test
cities,cities,affirmative,668,Kermanshah,1,train
cities,cities,affirmative,669,Kermanshah,0,train
cities,cities,affirmative,670,Semarang,1,test
cities,cities,affirmative,671,Semarang,0,test
cities,cities,affirmative,672,Khulna,1,train
cities,cities,affirmative,673,Khulna,0,train
cities,cities,affirmative,674,Korla,1,train
cities,cities,affirmative,675,Korla,0,train
cities,cities,affirmative,676,Zaozhuang,1,test
cities,cities,affirmative,677,Zaozhuang,0,test
cities,cities,affirmative,678,Xiamen,1,train
cities,cities,affirmative,679,Xiamen,0,train
cities,cities,affirmative,680,Shenzhen,1,train
cities,cities,affirmative,681,Shenzhen,0,train
cities,cities,affirmative,682,Maoming,1,test
cities,cities,affirmative,683,Maoming,0,test
cities,cities,affirmative,684,Anshun,1,train
cities,cities,affirmative,685,Anshun,0,train
cities,cities,affirmative,686,Siping,1,test
cities,cities,affirmative,687,Siping,0,test
cities,cities,affirmative,688,Shuangyashan,1,train
cities,cities,affirmative,689,Shuangyashan,0,train
cities,cities,affirmative,690,Jiamusi,1,train
cities,cities,affirmative,691,Jiamusi,0,train
cities,cities,affirmative,692,Minsk,1,train
cities,cities,affirmative,693,Minsk,0,train
cities,cities,affirmative,694,Lubumbashi,1,train
cities,cities,affirmative,695,Lubumbashi,0,train
cities,cities,affirmative,696,San Miguel de Tucuman,1,train
cities,cities,affirmative,697,San Miguel de Tucuman,0,train
cities,cities,affirmative,698,Cotonou,1,test
cities,cities,affirmative,699,Cotonou,0,test
cities,cities,affirmative,700,Comilla,1,train
cities,cities,affirmative,701,Comilla,0,train
cities,cities,affirmative,702,Sao Bernardo do Campo,1,train
cities,cities,affirmative,703,Sao Bernardo do Campo,0,train
cities,cities,affirmative,704,Feira de Santana,1,train
cities,cities,affirmative,705,Feira de Santana,0,train
cities,cities,affirmative,706,Porto Alegre,1,train
cities,cities,affirmative,707,Porto Alegre,0,train
cities,cities,affirmative,708,Juiz de Fora,1,train
cities,cities,affirmative,709,Juiz de Fora,0,train
cities,cities,affirmative,710,Nagoya,1,test
cities,cities,affirmative,711,Nagoya,0,test
cities,cities,affirmative,712,Al Ahmadi,1,train
cities,cities,affirmative,713,Al Ahmadi,0,train
cities,cities,affirmative,714,Beirut,1,train
cities,cities,affirmative,715,Beirut,0,train
cities,cities,affirmative,716,Lilongwe,1,test
cities,cities,affirmative,717,Lilongwe,0,test
cities,cities,affirmative,718,Ecatepec de Morelos,1,train
cities,cities,affirmative,719,Ecatepec de Morelos,0,train
cities,cities,affirmative,720,Cancun,1,train
cities,cities,affirmative,721,Cancun,0,train
cities,cities,affirmative,722,Isfahan,1,train
cities,cities,affirmative,723,Isfahan,0,train
cities,cities,affirmative,724,Conakry,1,train
cities,cities,affirmative,725,Conakry,0,train
cities,cities,affirmative,726,Petaling Jaya,1,train
cities,cities,affirmative,727,Petaling Jaya,0,train
cities,cities,affirmative,728,Zaria,1,train
cities,cities,affirmative,729,Zaria,0,train
cities,cities,affirmative,730,Cimahi,1,train
cities,cities,affirmative,731,Cimahi,0,train
cities,cities,affirmative,732,Arequipa,1,train
cities,cities,affirmative,733,Arequipa,0,train
cities,cities,affirmative,734,Multan,1,train
cities,cities,affirmative,735,Multan,0,train
cities,cities,affirmative,736,Bahcelievler,1,train
cities,cities,affirmative,737,Bahcelievler,0,train
cities,cities,affirmative,738,Saratov,1,train
cities,cities,affirmative,739,Saratov,0,train
cities,cities,affirmative,740,Kharkiv,1,test
cities,cities,affirmative,741,Kharkiv,0,test
cities,cities,affirmative,742,Malatya,1,test
cities,cities,affirmative,743,Malatya,0,test
cities,cities,affirmative,744,Lviv,1,test
cities,cities,affirmative,745,Lviv,0,test
cities,cities,affirmative,746,Kyiv,1,train
cities,cities,affirmative,747,Kyiv,0,train
cities,cities,affirmative,748,Kitakyushu,1,train
cities,cities,affirmative,749,Kitakyushu,0,train
cities,cities,affirmative,750,Onitsha,1,train
cities,cities,affirmative,751,Onitsha,0,train
cities,cities,affirmative,752,Anyang-si,1,train
cities,cities,affirmative,753,Anyang-si,0,train
cities,cities,affirmative,754,Kobe,1,train
cities,cities,affirmative,755,Kobe,0,train
cities,cities,affirmative,756,Chiclayo,1,train
cities,cities,affirmative,757,Chiclayo,0,train
cities,cities,affirmative,758,Phnom Penh,1,train
cities,cities,affirmative,759,Phnom Penh,0,train
cities,cities,affirmative,760,Nouakchott,1,train
cities,cities,affirmative,761,Nouakchott,0,train
cities,cities,affirmative,762,Vijayawada,1,train
cities,cities,affirmative,763,Vijayawada,0,train
cities,cities,affirmative,764,Theni,1,train
cities,cities,affirmative,765,Theni,0,train
cities,cities,affirmative,766,Narela,1,train
cities,cities,affirmative,767,Narela,0,train
cities,cities,affirmative,768,Quetta,1,train
cities,cities,affirmative,769,Quetta,0,train
cities,cities,affirmative,770,Chennai,1,train
cities,cities,affirmative,771,Chennai,0,train
cities,cities,affirmative,772,Changshu,1,train
cities,cities,affirmative,773,Changshu,0,train
cities,cities,affirmative,774,Tehran,1,test
cities,cities,affirmative,775,Tehran,0,test
cities,cities,affirmative,776,Bayannur,1,train
cities,cities,affirmative,777,Bayannur,0,train
cities,cities,affirmative,778,Barranquilla,1,train
cities,cities,affirmative,779,Barranquilla,0,train
cities,cities,affirmative,780,Budapest,1,train
cities,cities,affirmative,781,Budapest,0,train
cities,cities,affirmative,782,Pontianak,1,train
cities,cities,affirmative,783,Pontianak,0,train
cities,cities,affirmative,784,Recife,1,test
cities,cities,affirmative,785,Recife,0,test
cities,cities,affirmative,786,Contagem,1,train
cities,cities,affirmative,787,Contagem,0,train
cities,cities,affirmative,788,Port Said,1,train
cities,cities,affirmative,789,Port Said,0,train
cities,cities,affirmative,790,Asyut,1,test
cities,cities,affirmative,791,Asyut,0,test
cities,cities,affirmative,792,Ziyang,1,train
cities,cities,affirmative,793,Ziyang,0,train
cities,cities,affirmative,794,Yinchuan,1,test
cities,cities,affirmative,795,Yinchuan,0,test
cities,cities,affirmative,796,Zhangjiagang,1,train
cities,cities,affirmative,797,Zhangjiagang,0,train
cities,cities,affirmative,798,Shanghai,1,train
cities,cities,affirmative,799,Shanghai,0,train
cities,cities,affirmative,800,Jieyang,1,test
cities,cities,affirmative,801,Jieyang,0,test
cities,cities,affirmative,802,Longyan,1,test
cities,cities,affirmative,803,Longyan,0,test
cities,cities,affirmative,804,Dandong,1,test
cities,cities,affirmative,805,Dandong,0,test
cities,cities,affirmative,806,Frankfurt am Main,1,train
cities,cities,affirmative,807,Frankfurt am Main,0,train
cities,cities,affirmative,808,Lusaka,1,test
cities,cities,affirmative,809,Lusaka,0,test
cities,cities,affirmative,810,Aden,1,test
cities,cities,affirmative,811,Aden,0,test
cities,cities,affirmative,812,Jaboatao,1,train
cities,cities,affirmative,813,Jaboatao,0,train
cities,cities,affirmative,814,Aracaju,1,train
cities,cities,affirmative,815,Aracaju,0,train
cities,cities,affirmative,816,Londrina,1,test
cities,cities,affirmative,817,Londrina,0,test
cities,cities,affirmative,818,Zigong,1,train
cities,cities,affirmative,819,Zigong,0,train
cities,cities,affirmative,820,Kunshan,1,test
cities,cities,affirmative,821,Kunshan,0,test
cities,cities,affirmative,822,Yichang,1,test
cities,cities,affirmative,823,Yichang,0,test
cities,cities,affirmative,824,Sanming,1,train
cities,cities,affirmative,825,Sanming,0,train
cities,cities,affirmative,826,Guang'an,1,train
cities,cities,affirmative,827,Guang'an,0,train
cities,cities,affirmative,828,Ma'anshan,1,train
cities,cities,affirmative,829,Ma'anshan,0,train
cities,cities,affirmative,830,Dongying,1,train
cities,cities,affirmative,831,Dongying,0,train
cities,cities,affirmative,832,Fushun,1,train
cities,cities,affirmative,833,Fushun,0,train
cities,cities,affirmative,834,Rajshahi,1,train
cities,cities,affirmative,835,Rajshahi,0,train
cities,cities,affirmative,836,Rangpur,1,test
cities,cities,affirmative,837,Rangpur,0,test
cities,cities,affirmative,838,Dortmund,1,train
cities,cities,affirmative,839,Dortmund,0,train
cities,cities,affirmative,840,Detroit,1,train
cities,cities,affirmative,841,Detroit,0,train
cities,cities,affirmative,842,Latakia,1,train
cities,cities,affirmative,843,Latakia,0,train
cities,cities,affirmative,844,Ashgabat,1,test
cities,cities,affirmative,845,Ashgabat,0,test
cities,cities,affirmative,846,Maracaibo,1,train
cities,cities,affirmative,847,Maracaibo,0,train
cities,cities,affirmative,848,Erode,1,train
cities,cities,affirmative,849,Erode,0,train
cities,cities,affirmative,850,Mumbai,1,train
cities,cities,affirmative,851,Mumbai,0,train
cities,cities,affirmative,852,Nasiriyah,1,test
cities,cities,affirmative,853,Nasiriyah,0,test
cities,cities,affirmative,854,Kahriz,1,test
cities,cities,affirmative,855,Kahriz,0,test
cities,cities,affirmative,856,Surakarta,1,train
cities,cities,affirmative,857,Surakarta,0,train
cities,cities,affirmative,858,Banjarmasin,1,train
cities,cities,affirmative,859,Banjarmasin,0,train
cities,cities,affirmative,860,Vladivostok,1,test
cities,cities,affirmative,861,Vladivostok,0,test
cities,cities,affirmative,862,Adana,1,test
cities,cities,affirmative,863,Adana,0,test
cities,cities,affirmative,864,Voronezh,1,train
cities,cities,affirmative,865,Voronezh,0,train
cities,cities,affirmative,866,Namangan,1,test
cities,cities,affirmative,867,Namangan,0,test
cities,cities,affirmative,868,Ordos,1,train
cities,cities,affirmative,869,Ordos,0,train
cities,cities,affirmative,870,Moradabad,1,train
cities,cities,affirmative,871,Moradabad,0,train
cities,cities,affirmative,872,Bengaluru,1,train
cities,cities,affirmative,873,Bengaluru,0,train
cities,cities,affirmative,874,Shivaji Nagar,1,test
cities,cities,affirmative,875,Shivaji Nagar,0,test
cities,cities,affirmative,876,Turin,1,train
cities,cities,affirmative,877,Turin,0,train
cities,cities,affirmative,878,Okayama,1,train
cities,cities,affirmative,879,Okayama,0,train
cities,cities,affirmative,880,Daejeon,1,train
cities,cities,affirmative,881,Daejeon,0,train
cities,cities,affirmative,882,Battagram,1,train
cities,cities,affirmative,883,Battagram,0,train
cities,cities,affirmative,884,Yaounde,1,train
cities,cities,affirmative,885,Yaounde,0,train
cities,cities,affirmative,886,Zhangzhou,1,train
cities,cities,affirmative,887,Zhangzhou,0,train
cities,cities,affirmative,888,Yangquan,1,train
cities,cities,affirmative,889,Yangquan,0,train
cities,cities,affirmative,890,Sanya,1,test
cities,cities,affirmative,891,Sanya,0,test
cities,cities,affirmative,892,Foshan,1,train
cities,cities,affirmative,893,Foshan,0,train
cities,cities,affirmative,894,Sharjah,1,train
cities,cities,affirmative,895,Sharjah,0,train
cities,cities,affirmative,896,Al Ain City,1,test
cities,cities,affirmative,897,Al Ain City,0,test
cities,cities,affirmative,898,Kalininskiy,1,train
cities,cities,affirmative,899,Kalininskiy,0,train
cities,cities,affirmative,900,Mersin,1,train
cities,cities,affirmative,901,Mersin,0,train
cities,cities,affirmative,902,Guayaquil,1,train
cities,cities,affirmative,903,Guayaquil,0,train
cities,cities,affirmative,904,Tegucigalpa,1,test
cities,cities,affirmative,905,Tegucigalpa,0,test
cities,cities,affirmative,906,Koeln,1,train
cities,cities,affirmative,907,Koeln,0,train
cities,cities,affirmative,908,Nuernberg,1,train
cities,cities,affirmative,909,Nuernberg,0,train
cities,cities,affirmative,910,Zarqa,1,train
cities,cities,affirmative,911,Zarqa,0,train
cities,cities,affirmative,912,Riga,1,train
cities,cities,affirmative,913,Riga,0,train
cities,cities,affirmative,914,Nanded,1,train
cities,cities,affirmative,915,Nanded,0,train
cities,cities,affirmative,916,Gwalior,1,train
cities,cities,affirmative,917,Gwalior,0,train
cities,cities,affirmative,918,Dombivli,1,test
cities,cities,affirmative,919,Dombivli,0,test
cities,cities,affirmative,920,Kallakurichi,1,test
cities,cities,affirmative,921,Kallakurichi,0,test
cities,cities,affirmative,922,Bekasi,1,train
cities,cities,affirmative,923,Bekasi,0,train
cities,cities,affirmative,924,Johor Bahru,1,train
cities,cities,affirmative,925,Johor Bahru,0,train
cities,cities,affirmative,926,Santa Maria Chimalhuacan,1,test
cities,cities,affirmative,927,Santa Maria Chimalhuacan,0,test
cities,cities,affirmative,928,Urumqi,1,train
cities,cities,affirmative,929,Urumqi,0,train
cities,cities,affirmative,930,Qingdao,1,train
cities,cities,affirmative,931,Qingdao,0,train
cities,cities,affirmative,932,Sofia,1,train
cities,cities,affirmative,933,Sofia,0,train
cities,cities,affirmative,934,Nova Iguacu,1,train
cities,cities,affirmative,935,Nova Iguacu,0,train
cities,cities,affirmative,936,Abeokuta,1,train
cities,cities,affirmative,937,Abeokuta,0,train
cities,cities,affirmative,938,Amman,1,train
cities,cities,affirmative,939,Amman,0,train
cities,cities,affirmative,940,Hachioji,1,train
cities,cities,affirmative,941,Hachioji,0,train
cities,cities,affirmative,942,Fukuoka,1,train
cities,cities,affirmative,943,Fukuoka,0,train
cities,cities,affirmative,944,Goyang-si,1,train
cities,cities,affirmative,945,Goyang-si,0,train
cities,cities,affirmative,946,Meknes,1,train
cities,cities,affirmative,947,Meknes,0,train
cities,cities,affirmative,948,Antananarivo,1,train
cities,cities,affirmative,949,Antananarivo,0,train
cities,cities,affirmative,950,Kalyan,1,test
cities,cities,affirmative,951,Kalyan,0,test
cities,cities,affirmative,952,Jaipur,1,train
cities,cities,affirmative,953,Jaipur,0,train
cities,cities,affirmative,954,Guntur,1,train
cities,cities,affirmative,955,Guntur,0,train
cities,cities,affirmative,956,Bhilai,1,train
cities,cities,affirmative,957,Bhilai,0,train
