topic,split,entity,entity_id,candidate_object,proposition_key,classification,source_proposition_rows,generator_stratum_blocked
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,South Africa,"[""cities"",""Abidjan"",""South Africa""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,South Korea,"[""cities"",""Abidjan"",""South Korea""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Sudan,"[""cities"",""Abidjan"",""Sudan""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Sweden,"[""cities"",""Abidjan"",""Sweden""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Syria,"[""cities"",""Abidjan"",""Syria""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Tajikistan,"[""cities"",""Abidjan"",""Tajikistan""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Thailand,"[""cities"",""Abidjan"",""Thailand""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Togo,"[""cities"",""Abidjan"",""Togo""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Turkey,"[""cities"",""Abidjan"",""Turkey""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Turkmenistan,"[""cities"",""Abidjan"",""Turkmenistan""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Ukraine,"[""cities"",""Abidjan"",""Ukraine""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Uzbekistan,"[""cities"",""Abidjan"",""Uzbekistan""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Venezuela,"[""cities"",""Abidjan"",""Venezuela""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Vietnam,"[""cities"",""Abidjan"",""Vietnam""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Yemen,"[""cities"",""Abidjan"",""Yemen""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Zambia,"[""cities"",""Abidjan"",""Zambia""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,Zimbabwe,"[""cities"",""Abidjan"",""Zimbabwe""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,the Democratic Republic of the Congo,"[""cities"",""Abidjan"",""the Democratic Republic of the Congo""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,the Dominican Republic,"[""cities"",""Abidjan"",""the Dominican Republic""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,the Philippines,"[""cities"",""Abidjan"",""the Philippines""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,the United Arab Emirates,"[""cities"",""Abidjan"",""the United Arab Emirates""]",unverified_negative,[],False
cities,train,Abidjan,entity_afbd62642a9c2bde9c5a033457d1a372a56a88836c02ea244abd1b77fce6ea08,the United States,"[""cities"",""Abidjan"",""the United States""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Algeria,"[""cities"",""Abu Ghurayb"",""Algeria""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Australia,"[""cities"",""Abu Ghurayb"",""Australia""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Azerbaijan,"[""cities"",""Abu Ghurayb"",""Azerbaijan""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Bangladesh,"[""cities"",""Abu Ghurayb"",""Bangladesh""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Belarus,"[""cities"",""Abu Ghurayb"",""Belarus""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Belgium,"[""cities"",""Abu Ghurayb"",""Belgium""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Benin,"[""cities"",""Abu Ghurayb"",""Benin""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Brazil,"[""cities"",""Abu Ghurayb"",""Brazil""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Bulgaria,"[""cities"",""Abu Ghurayb"",""Bulgaria""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Burkina Faso,"[""cities"",""Abu Ghurayb"",""Burkina Faso""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Burundi,"[""cities"",""Abu Ghurayb"",""Burundi""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Cameroon,"[""cities"",""Abu Ghurayb"",""Cameroon""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Canada,"[""cities"",""Abu Ghurayb"",""Canada""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Chad,"[""cities"",""Abu Ghurayb"",""Chad""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,China,"[""cities"",""Abu Ghurayb"",""China""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Colombia,"[""cities"",""Abu Ghurayb"",""Colombia""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Cuba,"[""cities"",""Abu Ghurayb"",""Cuba""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Côte d'Ivoire,"[""cities"",""Abu Ghurayb"",""Côte d'Ivoire""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Egypt,"[""cities"",""Abu Ghurayb"",""Egypt""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Ethiopia,"[""cities"",""Abu Ghurayb"",""Ethiopia""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Finland,"[""cities"",""Abu Ghurayb"",""Finland""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,France,"[""cities"",""Abu Ghurayb"",""France""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Germany,"[""cities"",""Abu Ghurayb"",""Germany""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Ghana,"[""cities"",""Abu Ghurayb"",""Ghana""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Guinea,"[""cities"",""Abu Ghurayb"",""Guinea""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Honduras,"[""cities"",""Abu Ghurayb"",""Honduras""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Hungary,"[""cities"",""Abu Ghurayb"",""Hungary""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,India,"[""cities"",""Abu Ghurayb"",""India""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Indonesia,"[""cities"",""Abu Ghurayb"",""Indonesia""]",supported_false,"[""cities.csv:1076""]",False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Iran,"[""cities"",""Abu Ghurayb"",""Iran""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Italy,"[""cities"",""Abu Ghurayb"",""Italy""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Jamaica,"[""cities"",""Abu Ghurayb"",""Jamaica""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Japan,"[""cities"",""Abu Ghurayb"",""Japan""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Jordan,"[""cities"",""Abu Ghurayb"",""Jordan""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Kazakhstan,"[""cities"",""Abu Ghurayb"",""Kazakhstan""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Kenya,"[""cities"",""Abu Ghurayb"",""Kenya""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Kuwait,"[""cities"",""Abu Ghurayb"",""Kuwait""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Kyrgyzstan,"[""cities"",""Abu Ghurayb"",""Kyrgyzstan""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Malaysia,"[""cities"",""Abu Ghurayb"",""Malaysia""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Mali,"[""cities"",""Abu Ghurayb"",""Mali""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Mexico,"[""cities"",""Abu Ghurayb"",""Mexico""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Moldova,"[""cities"",""Abu Ghurayb"",""Moldova""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Mongolia,"[""cities"",""Abu Ghurayb"",""Mongolia""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Morocco,"[""cities"",""Abu Ghurayb"",""Morocco""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Mozambique,"[""cities"",""Abu Ghurayb"",""Mozambique""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Myanmar,"[""cities"",""Abu Ghurayb"",""Myanmar""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Nepal,"[""cities"",""Abu Ghurayb"",""Nepal""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Nigeria,"[""cities"",""Abu Ghurayb"",""Nigeria""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,North Korea,"[""cities"",""Abu Ghurayb"",""North Korea""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Norway,"[""cities"",""Abu Ghurayb"",""Norway""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Oman,"[""cities"",""Abu Ghurayb"",""Oman""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Pakistan,"[""cities"",""Abu Ghurayb"",""Pakistan""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Paraguay,"[""cities"",""Abu Ghurayb"",""Paraguay""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Peru,"[""cities"",""Abu Ghurayb"",""Peru""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Poland,"[""cities"",""Abu Ghurayb"",""Poland""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Russia,"[""cities"",""Abu Ghurayb"",""Russia""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Rwanda,"[""cities"",""Abu Ghurayb"",""Rwanda""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Saudi Arabia,"[""cities"",""Abu Ghurayb"",""Saudi Arabia""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Senegal,"[""cities"",""Abu Ghurayb"",""Senegal""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,South Africa,"[""cities"",""Abu Ghurayb"",""South Africa""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,South Korea,"[""cities"",""Abu Ghurayb"",""South Korea""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Sudan,"[""cities"",""Abu Ghurayb"",""Sudan""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Sweden,"[""cities"",""Abu Ghurayb"",""Sweden""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Syria,"[""cities"",""Abu Ghurayb"",""Syria""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Tajikistan,"[""cities"",""Abu Ghurayb"",""Tajikistan""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Thailand,"[""cities"",""Abu Ghurayb"",""Thailand""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Togo,"[""cities"",""Abu Ghurayb"",""Togo""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Turkey,"[""cities"",""Abu Ghurayb"",""Turkey""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Turkmenistan,"[""cities"",""Abu Ghurayb"",""Turkmenistan""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Ukraine,"[""cities"",""Abu Ghurayb"",""Ukraine""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Uzbekistan,"[""cities"",""Abu Ghurayb"",""Uzbekistan""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Venezuela,"[""cities"",""Abu Ghurayb"",""Venezuela""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Vietnam,"[""cities"",""Abu Ghurayb"",""Vietnam""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Yemen,"[""cities"",""Abu Ghurayb"",""Yemen""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Zambia,"[""cities"",""Abu Ghurayb"",""Zambia""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,Zimbabwe,"[""cities"",""Abu Ghurayb"",""Zimbabwe""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,the Democratic Republic of the Congo,"[""cities"",""Abu Ghurayb"",""the Democratic Republic of the Congo""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,the Dominican Republic,"[""cities"",""Abu Ghurayb"",""the Dominican Republic""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,the Philippines,"[""cities"",""Abu Ghurayb"",""the Philippines""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,the United Arab Emirates,"[""cities"",""Abu Ghurayb"",""the United Arab Emirates""]",unverified_negative,[],False
cities,train,Abu Ghurayb,entity_cb7989cf3e65ad94675d32e663bfc3a2d1fcf862ce8a5045c02d70ebfea9e60d,the United States,"[""cities"",""Abu Ghurayb"",""the United States""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Algeria,"[""cities"",""Abuja"",""Algeria""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Australia,"[""cities"",""Abuja"",""Australia""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Azerbaijan,"[""cities"",""Abuja"",""Azerbaijan""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Bangladesh,"[""cities"",""Abuja"",""Bangladesh""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Belarus,"[""cities"",""Abuja"",""Belarus""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Belgium,"[""cities"",""Abuja"",""Belgium""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Benin,"[""cities"",""Abuja"",""Benin""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Brazil,"[""cities"",""Abuja"",""Brazil""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Bulgaria,"[""cities"",""Abuja"",""Bulgaria""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Burkina Faso,"[""cities"",""Abuja"",""Burkina Faso""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Burundi,"[""cities"",""Abuja"",""Burundi""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Cameroon,"[""cities"",""Abuja"",""Cameroon""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Canada,"[""cities"",""Abuja"",""Canada""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,Chad,"[""cities"",""Abuja"",""Chad""]",unverified_negative,[],False
cities,train,Abuja,entity_c9ea9f64eff41af61c5da0f390bddf67d359d4faf1594b4d998eb55420a3fdd1,China,"[""cities"",""Abuja"",""China""]",supported_false,"[""cities.csv:90""]",False
