topic,entity,entity_id,object_value,proposition_key,source_statement,source_label,source_dataset,source_file,source_row
cities,Matsuyama,entity_4ac5c6ed8d73d0bb321856c5b71ce54a648cdb1d027d2ae24197aa3706e8cbb5,Burkina Faso,"[""cities"",""Matsuyama"",""Burkina Faso""]",The city of Matsuyama is in Burkina Faso.,0,cities,cities.csv,126
cities,Suwon,entity_877a05291b74a715bdbbfa2691429e16584148977b6f4397359a1b5e4ddf87fb,South Korea,"[""cities"",""Suwon"",""South Korea""]",The city of Suwon is in South Korea.,1,cities,cities.csv,127
cities,Suwon,entity_877a05291b74a715bdbbfa2691429e16584148977b6f4397359a1b5e4ddf87fb,Russia,"[""cities"",""Suwon"",""Russia""]",The city of Suwon is in Russia.,0,cities,cities.csv,128
cities,Incheon,entity_edf508dd7d48753c449003fb50c8f96e75df87867f49d44713731212891b5f3a,South Korea,"[""cities"",""Incheon"",""South Korea""]",The city of Incheon is in South Korea.,1,cities,cities.csv,129
cities,Incheon,entity_edf508dd7d48753c449003fb50c8f96e75df87867f49d44713731212891b5f3a,India,"[""cities"",""Incheon"",""India""]",The city of Incheon is in India.,0,cities,cities.csv,130
cities,Hwaseong-si,entity_2972c95f7ce56f32fae6e6ebad012f249cda84015e356706cc6aa7063ca87947,South Korea,"[""cities"",""Hwaseong-si"",""South Korea""]",The city of Hwaseong-si is in South Korea.,1,cities,cities.csv,131
cities,Hwaseong-si,entity_2972c95f7ce56f32fae6e6ebad012f249cda84015e356706cc6aa7063ca87947,Brazil,"[""cities"",""Hwaseong-si"",""Brazil""]",The city of Hwaseong-si is in Brazil.,0,cities,cities.csv,132
cities,Changwon,entity_b9341c55dd3cdfd67d0c64bf66a9e2b1bc0bfd8d5864c5d1553025571d6088d5,South Korea,"[""cities"",""Changwon"",""South Korea""]",The city of Changwon is in South Korea.,1,cities,cities.csv,133
cities,Changwon,entity_b9341c55dd3cdfd67d0c64bf66a9e2b1bc0bfd8d5864c5d1553025571d6088d5,Indonesia,"[""cities"",""Changwon"",""Indonesia""]",The city of Changwon is in Indonesia.,0,cities,cities.csv,134
cities,Bamako,entity_b24a620f522fc144aede18f8db7b1542a8932462b9f40e42b13b4aac501b1b04,Mali,"[""cities"",""Bamako"",""Mali""]",The city of Bamako is in Mali.,1,cities,cities.csv,135
cities,Bamako,entity_b24a620f522fc144aede18f8db7b1542a8932462b9f40e42b13b4aac501b1b04,India,"[""cities"",""Bamako"",""India""]",The city of Bamako is in India.,0,cities,cities.csv,136
cities,Acapulco de Juarez,entity_092e823eade7d59b61de393a13a613c5a4e965ebd27dd6503d2b62d2871da3cd,Mexico,"[""cities"",""Acapulco de Juarez"",""Mexico""]",The city of Acapulco de Juarez is in Mexico.,1,cities,cities.csv,137
cities,Acapulco de Juarez,entity_092e823eade7d59b61de393a13a613c5a4e965ebd27dd6503d2b62d2871da3cd,Morocco,"[""cities"",""Acapulco de Juarez"",""Morocco""]",The city of Acapulco de Juarez is in Morocco.,0,cities,cities.csv,138
cities,Mosul,entity_996cac4a7b34cb4d05772c6d10e1fdd8440bba3a72351a6e853113afd5837bc1,Iraq,"[""cities"",""Mosul"",""Iraq""]",The city of Mosul is in Iraq.,1,cities,cities.csv,139
cities,Mosul,entity_996cac4a7b34cb4d05772c6d10e1fdd8440bba3a72351a6e853113afd5837bc1,China,"[""cities"",""Mosul"",""China""]",The city of Mosul is in China.,0,cities,cities.csv,140
cities,Basrah,entity_8cb9f52c757d97af886485fe597991e08bc3a00026e16f96ecd32e4865818163,Iraq,"[""cities"",""Basrah"",""Iraq""]",The city of Basrah is in Iraq.,1,cities,cities.csv,141
cities,Basrah,entity_8cb9f52c757d97af886485fe597991e08bc3a00026e16f96ecd32e4865818163,China,"[""cities"",""Basrah"",""China""]",The city of Basrah is in China.,0,cities,cities.csv,142
cities,Qom,entity_c407d5b3957f45bdfeff423a0cf6ad51c90f9b2799b701c4464fc32e53fb6ba8,Iran,"[""cities"",""Qom"",""Iran""]",The city of Qom is in Iran.,1,cities,cities.csv,143
cities,Qom,entity_c407d5b3957f45bdfeff423a0cf6ad51c90f9b2799b701c4464fc32e53fb6ba8,Vietnam,"[""cities"",""Qom"",""Vietnam""]",The city of Qom is in Vietnam.,0,cities,cities.csv,144
cities,Torreon,entity_a86a7e2413922b5cdd7baeb6b5bc7e203cd81d9d324d19dbd0fdcfec2db1ebe3,Mexico,"[""cities"",""Torreon"",""Mexico""]",The city of Torreon is in Mexico.,1,cities,cities.csv,145
cities,Torreon,entity_a86a7e2413922b5cdd7baeb6b5bc7e203cd81d9d324d19dbd0fdcfec2db1ebe3,India,"[""cities"",""Torreon"",""India""]",The city of Torreon is in India.,0,cities,cities.csv,146
cities,Beira,entity_1028e8fbf015538ac7937a8b3617e1cbcf04513c5611636c568de2d60ccd0bae,Mozambique,"[""cities"",""Beira"",""Mozambique""]",The city of Beira is in Mozambique.,1,cities,cities.csv,147
cities,Beira,entity_1028e8fbf015538ac7937a8b3617e1cbcf04513c5611636c568de2d60ccd0bae,India,"[""cities"",""Beira"",""India""]",The city of Beira is in India.,0,cities,cities.csv,148
cities,Naucalpan de Juarez,entity_014da50add13874c2d22c00629c4655c9f958d8b3b64bb3b786c21e3d5b8e4d7,Mexico,"[""cities"",""Naucalpan de Juarez"",""Mexico""]",The city of Naucalpan de Juarez is in Mexico.,1,cities,cities.csv,149
cities,Naucalpan de Juarez,entity_014da50add13874c2d22c00629c4655c9f958d8b3b64bb3b786c21e3d5b8e4d7,Honduras,"[""cities"",""Naucalpan de Juarez"",""Honduras""]",The city of Naucalpan de Juarez is in Honduras.,0,cities,cities.csv,150
cities,Dehra Dun,entity_62c89057e1da605fdb7669537a3f1cd0e1ea39f90ee1659f6df402ec4bd42393,India,"[""cities"",""Dehra Dun"",""India""]",The city of Dehra Dun is in India.,1,cities,cities.csv,151
cities,Dehra Dun,entity_62c89057e1da605fdb7669537a3f1cd0e1ea39f90ee1659f6df402ec4bd42393,China,"[""cities"",""Dehra Dun"",""China""]",The city of Dehra Dun is in China.,0,cities,cities.csv,152
cities,Bhubaneswar,entity_4ec97c5bef97e5a051a32a953e1349310b7aa363c858eb57cb87120da2d7f41b,India,"[""cities"",""Bhubaneswar"",""India""]",The city of Bhubaneswar is in India.,1,cities,cities.csv,153
cities,Bhubaneswar,entity_4ec97c5bef97e5a051a32a953e1349310b7aa363c858eb57cb87120da2d7f41b,China,"[""cities"",""Bhubaneswar"",""China""]",The city of Bhubaneswar is in China.,0,cities,cities.csv,154
cities,Ahvaz,entity_1f2b497f034ffd330102647d7919dd0aff2f9903c93899a1c3865ae9d11ee271,Iran,"[""cities"",""Ahvaz"",""Iran""]",The city of Ahvaz is in Iran.,1,cities,cities.csv,155
cities,Ahvaz,entity_1f2b497f034ffd330102647d7919dd0aff2f9903c93899a1c3865ae9d11ee271,China,"[""cities"",""Ahvaz"",""China""]",The city of Ahvaz is in China.,0,cities,cities.csv,156
cities,Kumasi,entity_6c59fefff6a9856c919c1cbf680c619cbe68119e2a64a6396add91bc898c1791,Ghana,"[""cities"",""Kumasi"",""Ghana""]",The city of Kumasi is in Ghana.,1,cities,cities.csv,157
cities,Kumasi,entity_6c59fefff6a9856c919c1cbf680c619cbe68119e2a64a6396add91bc898c1791,India,"[""cities"",""Kumasi"",""India""]",The city of Kumasi is in India.,0,cities,cities.csv,158
cities,Palembang,entity_68a0d4a6e44b9f3c8083ff2af407a2632c14081cf7a4e3ea92a3c44176d3877f,Indonesia,"[""cities"",""Palembang"",""Indonesia""]",The city of Palembang is in Indonesia.,1,cities,cities.csv,159
cities,Palembang,entity_68a0d4a6e44b9f3c8083ff2af407a2632c14081cf7a4e3ea92a3c44176d3877f,Brazil,"[""cities"",""Palembang"",""Brazil""]",The city of Palembang is in Brazil.,0,cities,cities.csv,160
cities,Novokuznetsk,entity_c64326a91b792bf080f3c76692102348700b49dff5cf5e5d431b5ed9a8eed889,Russia,"[""cities"",""Novokuznetsk"",""Russia""]",The city of Novokuznetsk is in Russia.,1,cities,cities.csv,161
cities,Novokuznetsk,entity_c64326a91b792bf080f3c76692102348700b49dff5cf5e5d431b5ed9a8eed889,China,"[""cities"",""Novokuznetsk"",""China""]",The city of Novokuznetsk is in China.,0,cities,cities.csv,162
cities,Izmir,entity_78f934f1db7d5b9fa724b540b7333e7322a235094c3dd01b65486f9d56b886bc,Turkey,"[""cities"",""Izmir"",""Turkey""]",The city of Izmir is in Turkey.,1,cities,cities.csv,163
cities,Izmir,entity_78f934f1db7d5b9fa724b540b7333e7322a235094c3dd01b65486f9d56b886bc,Iran,"[""cities"",""Izmir"",""Iran""]",The city of Izmir is in Iran.,0,cities,cities.csv,164
cities,Lahore,entity_8713ede3a534ce5ff58669192d727521d2b9fedfe03625aef4f57135a8f61c9f,Pakistan,"[""cities"",""Lahore"",""Pakistan""]",The city of Lahore is in Pakistan.,1,cities,cities.csv,165
cities,Lahore,entity_8713ede3a534ce5ff58669192d727521d2b9fedfe03625aef4f57135a8f61c9f,China,"[""cities"",""Lahore"",""China""]",The city of Lahore is in China.,0,cities,cities.csv,166
cities,Zhenjiang,entity_69cf8748b9d1175a8ca15526a74c509c4e5d63094401e36bf83db6261b6c65bf,China,"[""cities"",""Zhenjiang"",""China""]",The city of Zhenjiang is in China.,1,cities,cities.csv,167
cities,Zhenjiang,entity_69cf8748b9d1175a8ca15526a74c509c4e5d63094401e36bf83db6261b6c65bf,Germany,"[""cities"",""Zhenjiang"",""Germany""]",The city of Zhenjiang is in Germany.,0,cities,cities.csv,168
cities,Zhaotong,entity_f222cc8276c86f2758c1449cdd919e6702884a30307801f4d9a0290d5ad596b3,China,"[""cities"",""Zhaotong"",""China""]",The city of Zhaotong is in China.,1,cities,cities.csv,169
cities,Zhaotong,entity_f222cc8276c86f2758c1449cdd919e6702884a30307801f4d9a0290d5ad596b3,Iraq,"[""cities"",""Zhaotong"",""Iraq""]",The city of Zhaotong is in Iraq.,0,cities,cities.csv,170
cities,Weifang,entity_a8d90adfa675e2d119aa795971a1b0d48e20574161499f8707eb3e2338c5026f,China,"[""cities"",""Weifang"",""China""]",The city of Weifang is in China.,1,cities,cities.csv,171
cities,Weifang,entity_a8d90adfa675e2d119aa795971a1b0d48e20574161499f8707eb3e2338c5026f,Indonesia,"[""cities"",""Weifang"",""Indonesia""]",The city of Weifang is in Indonesia.,0,cities,cities.csv,172
cities,Tianjin,entity_804c5d1c3c1b802ff7b21d10d3dfb916bc053366569468e76f94a3da42cc7b89,China,"[""cities"",""Tianjin"",""China""]",The city of Tianjin is in China.,1,cities,cities.csv,173
cities,Tianjin,entity_804c5d1c3c1b802ff7b21d10d3dfb916bc053366569468e76f94a3da42cc7b89,Bangladesh,"[""cities"",""Tianjin"",""Bangladesh""]",The city of Tianjin is in Bangladesh.,0,cities,cities.csv,174
cities,Shaoxing,entity_65dbd6571b4500c0d51c077fe350c1f81b775ef2a673fd05af9865aa35091998,China,"[""cities"",""Shaoxing"",""China""]",The city of Shaoxing is in China.,1,cities,cities.csv,175
cities,Shaoxing,entity_65dbd6571b4500c0d51c077fe350c1f81b775ef2a673fd05af9865aa35091998,the Philippines,"[""cities"",""Shaoxing"",""the Philippines""]",The city of Shaoxing is in the Philippines.,0,cities,cities.csv,176
cities,Hangzhou,entity_7978a58bb92f2ca49011355a6dfa105949164d0bc77b339d09bb0eae8e510cfe,China,"[""cities"",""Hangzhou"",""China""]",The city of Hangzhou is in China.,1,cities,cities.csv,177
cities,Hangzhou,entity_7978a58bb92f2ca49011355a6dfa105949164d0bc77b339d09bb0eae8e510cfe,Russia,"[""cities"",""Hangzhou"",""Russia""]",The city of Hangzhou is in Russia.,0,cities,cities.csv,178
cities,Mudanjiang,entity_74e69743a01e1068a6aadabfb5f745f7cb3df03ced725bc84f86c1cf7bd94dea,China,"[""cities"",""Mudanjiang"",""China""]",The city of Mudanjiang is in China.,1,cities,cities.csv,179
cities,Mudanjiang,entity_74e69743a01e1068a6aadabfb5f745f7cb3df03ced725bc84f86c1cf7bd94dea,Turkey,"[""cities"",""Mudanjiang"",""Turkey""]",The city of Mudanjiang is in Turkey.,0,cities,cities.csv,180
cities,Anshan,entity_bb43ce83dd9456bb8abc6e41d11f30a3fa2bcd2482237c2f03f2b27878d39b89,China,"[""cities"",""Anshan"",""China""]",The city of Anshan is in China.,1,cities,cities.csv,181
cities,Anshan,entity_bb43ce83dd9456bb8abc6e41d11f30a3fa2bcd2482237c2f03f2b27878d39b89,Cameroon,"[""cities"",""Anshan"",""Cameroon""]",The city of Anshan is in Cameroon.,0,cities,cities.csv,182
cities,Porto Velho,entity_e477a9988ab3155cb7fb4cf3b86e996aa4dde39729e36ca41e3632d5acba1482,Brazil,"[""cities"",""Porto Velho"",""Brazil""]",The city of Porto Velho is in Brazil.,1,cities,cities.csv,183
cities,Porto Velho,entity_e477a9988ab3155cb7fb4cf3b86e996aa4dde39729e36ca41e3632d5acba1482,Algeria,"[""cities"",""Porto Velho"",""Algeria""]",The city of Porto Velho is in Algeria.,0,cities,cities.csv,184
cities,N'Djamena,entity_280b2c79dc82700c599c69c9bdfd16b01605ac1e81ac492f9f93b4a0e50cd099,Chad,"[""cities"",""N'Djamena"",""Chad""]",The city of N'Djamena is in Chad.,1,cities,cities.csv,185
cities,N'Djamena,entity_280b2c79dc82700c599c69c9bdfd16b01605ac1e81ac492f9f93b4a0e50cd099,China,"[""cities"",""N'Djamena"",""China""]",The city of N'Djamena is in China.,0,cities,cities.csv,186
cities,Kayseri,entity_74796dc87bef798a0e067e43d9162f38d26a371b58cdf4b3535f0e1e1abd2579,Turkey,"[""cities"",""Kayseri"",""Turkey""]",The city of Kayseri is in Turkey.,1,cities,cities.csv,187
cities,Kayseri,entity_74796dc87bef798a0e067e43d9162f38d26a371b58cdf4b3535f0e1e1abd2579,Iraq,"[""cities"",""Kayseri"",""Iraq""]",The city of Kayseri is in Iraq.,0,cities,cities.csv,188
cities,Marseille,entity_4aac0e553c866690d77bcbc77c6ce20c9c4294bbded2e04adc0f08d4ddabe19c,France,"[""cities"",""Marseille"",""France""]",The city of Marseille is in France.,1,cities,cities.csv,189
cities,Marseille,entity_4aac0e553c866690d77bcbc77c6ce20c9c4294bbded2e04adc0f08d4ddabe19c,Russia,"[""cities"",""Marseille"",""Russia""]",The city of Marseille is in Russia.,0,cities,cities.csv,190
cities,Lyon,entity_0a3f4e44b8a2260aabc7cd11e8bbfec8cd272653139765c55ee220571320d96e,France,"[""cities"",""Lyon"",""France""]",The city of Lyon is in France.,1,cities,cities.csv,191
cities,Lyon,entity_0a3f4e44b8a2260aabc7cd11e8bbfec8cd272653139765c55ee220571320d96e,Canada,"[""cities"",""Lyon"",""Canada""]",The city of Lyon is in Canada.,0,cities,cities.csv,192
cities,Suez,entity_fc0def8c9703793d172f039aab3cc60a6a440cbe79d20260abb5bdee653a5c9a,Egypt,"[""cities"",""Suez"",""Egypt""]",The city of Suez is in Egypt.,1,cities,cities.csv,193
cities,Suez,entity_fc0def8c9703793d172f039aab3cc60a6a440cbe79d20260abb5bdee653a5c9a,Brazil,"[""cities"",""Suez"",""Brazil""]",The city of Suez is in Brazil.,0,cities,cities.csv,194
cities,Giza,entity_c62633a49320f55aa3ac3e34e35b5c562bbc17ca4c36decd398e2acb2c2cf4d6,Egypt,"[""cities"",""Giza"",""Egypt""]",The city of Giza is in Egypt.,1,cities,cities.csv,195
cities,Giza,entity_c62633a49320f55aa3ac3e34e35b5c562bbc17ca4c36decd398e2acb2c2cf4d6,India,"[""cities"",""Giza"",""India""]",The city of Giza is in India.,0,cities,cities.csv,196
cities,Naberezhnyye Chelny,entity_7c08ece615c8dbe12eaf3476001f2296f208a6888fc0c985ba865f265760dcfd,Russia,"[""cities"",""Naberezhnyye Chelny"",""Russia""]",The city of Naberezhnyye Chelny is in Russia.,1,cities,cities.csv,197
cities,Naberezhnyye Chelny,entity_7c08ece615c8dbe12eaf3476001f2296f208a6888fc0c985ba865f265760dcfd,Brazil,"[""cities"",""Naberezhnyye Chelny"",""Brazil""]",The city of Naberezhnyye Chelny is in Brazil.,0,cities,cities.csv,198
cities,Mukalla,entity_aa1fff67620f77223ec20979b3bddaa905438dd11190eeb5556b223579ef9763,Yemen,"[""cities"",""Mukalla"",""Yemen""]",The city of Mukalla is in Yemen.,1,cities,cities.csv,199
cities,Mukalla,entity_aa1fff67620f77223ec20979b3bddaa905438dd11190eeb5556b223579ef9763,Iran,"[""cities"",""Mukalla"",""Iran""]",The city of Mukalla is in Iran.,0,cities,cities.csv,200
cities,Harare,entity_3511f4ae3741355b5f0e283c5b45132185eadbdb178fc9736af55f0452289f3c,Zimbabwe,"[""cities"",""Harare"",""Zimbabwe""]",The city of Harare is in Zimbabwe.,1,cities,cities.csv,201
cities,Harare,entity_3511f4ae3741355b5f0e283c5b45132185eadbdb178fc9736af55f0452289f3c,Turkey,"[""cities"",""Harare"",""Turkey""]",The city of Harare is in Turkey.,0,cities,cities.csv,202
cities,Sevastopol,entity_0b13ca11f8274f9620c48e95895b7e04658f7b88d017c87722119a36513bb68a,Ukraine,"[""cities"",""Sevastopol"",""Ukraine""]",The city of Sevastopol is in Ukraine.,1,cities,cities.csv,203
cities,Sevastopol,entity_0b13ca11f8274f9620c48e95895b7e04658f7b88d017c87722119a36513bb68a,Pakistan,"[""cities"",""Sevastopol"",""Pakistan""]",The city of Sevastopol is in Pakistan.,0,cities,cities.csv,204
cities,Lipetsk,entity_61b191330fe7a96a5cd8213f797556ba327c7871125c1735f680180ccaccd3b6,Russia,"[""cities"",""Lipetsk"",""Russia""]",The city of Lipetsk is in Russia.,1,cities,cities.csv,205
cities,Lipetsk,entity_61b191330fe7a96a5cd8213f797556ba327c7871125c1735f680180ccaccd3b6,China,"[""cities"",""Lipetsk"",""China""]",The city of Lipetsk is in China.,0,cities,cities.csv,206
cities,Istanbul,entity_d0686f3f0e0f02a3ca229c474f16fc59e47f4897c37b64d6e569644f7806f1a2,Turkey,"[""cities"",""Istanbul"",""Turkey""]",The city of Istanbul is in Turkey.,1,cities,cities.csv,207
cities,Istanbul,entity_d0686f3f0e0f02a3ca229c474f16fc59e47f4897c37b64d6e569644f7806f1a2,Ghana,"[""cities"",""Istanbul"",""Ghana""]",The city of Istanbul is in Ghana.,0,cities,cities.csv,208
cities,Callao,entity_8c3c32e056747379a02e1b6dd27a38f1d5aa4760a67daa438273c36eab94984d,Peru,"[""cities"",""Callao"",""Peru""]",The city of Callao is in Peru.,1,cities,cities.csv,209
cities,Callao,entity_8c3c32e056747379a02e1b6dd27a38f1d5aa4760a67daa438273c36eab94984d,Myanmar,"[""cities"",""Callao"",""Myanmar""]",The city of Callao is in Myanmar.,0,cities,cities.csv,210
cities,Cebu City,entity_95da90859a580468e1f1a137a51255df09ed58e191c7504461ac3d17026d34f7,the Philippines,"[""cities"",""Cebu City"",""the Philippines""]",The city of Cebu City is in the Philippines.,1,cities,cities.csv,211
cities,Cebu City,entity_95da90859a580468e1f1a137a51255df09ed58e191c7504461ac3d17026d34f7,China,"[""cities"",""Cebu City"",""China""]",The city of Cebu City is in China.,0,cities,cities.csv,212
cities,Tashkent,entity_442ab304939e1082419c014852cd4e83c8ab2d15711435b0dba7cd68588c2931,Uzbekistan,"[""cities"",""Tashkent"",""Uzbekistan""]",The city of Tashkent is in Uzbekistan.,1,cities,cities.csv,213
cities,Tashkent,entity_442ab304939e1082419c014852cd4e83c8ab2d15711435b0dba7cd68588c2931,Mexico,"[""cities"",""Tashkent"",""Mexico""]",The city of Tashkent is in Mexico.,0,cities,cities.csv,214
cities,Maturin,entity_a417c5e4cc68ccaf30cdb0f9e8ecb68f9ced6c222667a12a5af0c54cb7053c26,Venezuela,"[""cities"",""Maturin"",""Venezuela""]",The city of Maturin is in Venezuela.,1,cities,cities.csv,215
cities,Maturin,entity_a417c5e4cc68ccaf30cdb0f9e8ecb68f9ced6c222667a12a5af0c54cb7053c26,Saudi Arabia,"[""cities"",""Maturin"",""Saudi Arabia""]",The city of Maturin is in Saudi Arabia.,0,cities,cities.csv,216
cities,Hanoi,entity_b8cd6ed7e00d068cbeb61f2b7195869bc5f007db14498c8000fa23d940d9f047,Vietnam,"[""cities"",""Hanoi"",""Vietnam""]",The city of Hanoi is in Vietnam.,1,cities,cities.csv,217
cities,Hanoi,entity_b8cd6ed7e00d068cbeb61f2b7195869bc5f007db14498c8000fa23d940d9f047,Poland,"[""cities"",""Hanoi"",""Poland""]",The city of Hanoi is in Poland.,0,cities,cities.csv,218
cities,Xuzhou,entity_c72439d61c72b335b944e194fadbb21f71d71a0f104ee1fe3071a09c07a7d7c6,China,"[""cities"",""Xuzhou"",""China""]",The city of Xuzhou is in China.,1,cities,cities.csv,219
cities,Xuzhou,entity_c72439d61c72b335b944e194fadbb21f71d71a0f104ee1fe3071a09c07a7d7c6,Mexico,"[""cities"",""Xuzhou"",""Mexico""]",The city of Xuzhou is in Mexico.,0,cities,cities.csv,220
cities,Cucuta,entity_8b27bdb5fb47a61570bb4ca00ac81d6ef159161ec87f8e7050e2c279382337e2,Colombia,"[""cities"",""Cucuta"",""Colombia""]",The city of Cucuta is in Colombia.,1,cities,cities.csv,221
cities,Cucuta,entity_8b27bdb5fb47a61570bb4ca00ac81d6ef159161ec87f8e7050e2c279382337e2,India,"[""cities"",""Cucuta"",""India""]",The city of Cucuta is in India.,0,cities,cities.csv,222
cities,Santo Domingo Oeste,entity_71ad75fc0ce65f7facf12de3b49fa38c451eaf782d4461ddd4812c702fa959d9,the Dominican Republic,"[""cities"",""Santo Domingo Oeste"",""the Dominican Republic""]",The city of Santo Domingo Oeste is in the Dominican Republic.,1,cities,cities.csv,223
cities,Santo Domingo Oeste,entity_71ad75fc0ce65f7facf12de3b49fa38c451eaf782d4461ddd4812c702fa959d9,Zambia,"[""cities"",""Santo Domingo Oeste"",""Zambia""]",The city of Santo Domingo Oeste is in Zambia.,0,cities,cities.csv,224
cities,Tangshan,entity_a171267954443836671909301968afd23cfb62497ff6a85dd51dcbff0ae8bd7c,China,"[""cities"",""Tangshan"",""China""]",The city of Tangshan is in China.,1,cities,cities.csv,225
cities,Tangshan,entity_a171267954443836671909301968afd23cfb62497ff6a85dd51dcbff0ae8bd7c,India,"[""cities"",""Tangshan"",""India""]",The city of Tangshan is in India.,0,cities,cities.csv,226
cities,Neijiang,entity_0ec0bbd8967ae74e709dd45499ada81f5221c6a903d8cde28a1e3819a965bfca,China,"[""cities"",""Neijiang"",""China""]",The city of Neijiang is in China.,1,cities,cities.csv,227
cities,Neijiang,entity_0ec0bbd8967ae74e709dd45499ada81f5221c6a903d8cde28a1e3819a965bfca,Ghana,"[""cities"",""Neijiang"",""Ghana""]",The city of Neijiang is in Ghana.,0,cities,cities.csv,228
cities,Linfen,entity_59119d42b72bad82a47ecbcef5636edd57a4e46a9e24a02f45a480ae000a5af0,China,"[""cities"",""Linfen"",""China""]",The city of Linfen is in China.,1,cities,cities.csv,229
cities,Linfen,entity_59119d42b72bad82a47ecbcef5636edd57a4e46a9e24a02f45a480ae000a5af0,India,"[""cities"",""Linfen"",""India""]",The city of Linfen is in India.,0,cities,cities.csv,230
cities,Yiwu,entity_117b6d8cbb1a2161155a523e46463b120f545b3129913d3cf52c482ef576f19b,China,"[""cities"",""Yiwu"",""China""]",The city of Yiwu is in China.,1,cities,cities.csv,231
