statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
"Either Edwin Herbert Hall lived in the U.S or Philipp Reis lived in Germany, but not both.",inventors,Philipp Reis lived in Germany.,Edwin Herbert Hall lived in the U.S.,1,1,TT,xor,BA
"Either the rat is a mammal or the panda is a mammal, but not both.",animal_class,The panda is a mammal.,The rat is a mammal.,1,1,TT,xor,BA
"Either Fridtjof Nansen lived in Norway or Mary Walton lived in the U.S, but not both.",inventors,Mary Walton lived in the U.S.,Fridtjof Nansen lived in Norway.,1,1,TT,xor,BA
"Either the city of Linfen is in China or the city of Guigang is in Senegal, but not both.",cities,The city of Guigang is in Senegal.,The city of Linfen is in China.,0,1,FT,xor,BA
"Either Germanium has the symbol Ra or Potassium has the symbol C, but not both.",element_symb,Germanium has the symbol Ra.,Potassium has the symbol C.,0,0,FF,xor,AB
"Either the goat is a reptile or the salmon is a fish, but not both.",animal_class,The salmon is a fish.,The goat is a reptile.,1,0,TF,xor,BA
"Either Hans Oersted lived in Finland or Ralph H. Baer lived in Finland, but not both.",inventors,Ralph H. Baer lived in Finland.,Hans Oersted lived in Finland.,0,0,FF,xor,BA
"Either Dysprosium has the symbol I or Uranium has the symbol U, but not both.",element_symb,Dysprosium has the symbol I.,Uranium has the symbol U.,0,1,FT,xor,AB
"Either the iguana is a crustacean or the deer is a reptile, but not both.",animal_class,The iguana is a crustacean.,The deer is a reptile.,0,0,FF,xor,AB
"Either the Spanish word 'y' means 'and' or the Spanish word 'ciudad' means 'city', but not both.",sp_en_trans,The Spanish word 'y' means 'and'.,The Spanish word 'ciudad' means 'city'.,1,1,TT,xor,AB
"Either the city of Baoji is in China or the city of Zhoushan is in China, but not both.",cities,The city of Zhoushan is in China.,The city of Baoji is in China.,1,1,TT,xor,BA
"Either the Spanish word 'amigo' means 'friend' or the Spanish word 'escribir' means 'to die', but not both.",sp_en_trans,The Spanish word 'amigo' means 'friend'.,The Spanish word 'escribir' means 'to die'.,1,0,TF,xor,AB
"Either Daniel Fahrenheit lived in Canada/the U.S or Jean-Bernard-Léon Foucault lived in France, but not both.",inventors,Daniel Fahrenheit lived in Canada/the U.S.,Jean-Bernard-Léon Foucault lived in France.,0,1,FT,xor,AB
"Either the cow is a bird or the goldfish is a mollusk, but not both.",animal_class,The goldfish is a mollusk.,The cow is a bird.,0,0,FF,xor,BA
"Either the city of Algiers is in Lithuania or the city of Siping is in China, but not both.",cities,The city of Algiers is in Lithuania.,The city of Siping is in China.,0,1,FT,xor,AB
"Either Potassium has the symbol K or Sulfur has the symbol S, but not both.",element_symb,Potassium has the symbol K.,Sulfur has the symbol S.,1,1,TT,xor,AB
"Either the Spanish word 'abrigo' means 'coat' or the Spanish word 'pagar' means 'enough', but not both.",sp_en_trans,The Spanish word 'abrigo' means 'coat'.,The Spanish word 'pagar' means 'enough'.,1,0,TF,xor,AB
"Either the city of Vladivostok is in Russia or the city of Tlaquepaque is in Mozambique, but not both.",cities,The city of Vladivostok is in Russia.,The city of Tlaquepaque is in Mozambique.,1,0,TF,xor,AB
"Either the Spanish word 'noche' means 'night' or the Spanish word 'temprano' means 'nothing', but not both.",sp_en_trans,The Spanish word 'temprano' means 'nothing'.,The Spanish word 'noche' means 'night'.,0,1,FT,xor,BA
"Either the panda is a bird or the salmon is a fish, but not both.",animal_class,The panda is a bird.,The salmon is a fish.,0,1,FT,xor,AB
"Either Linus Torvalds lived in Finland or Paul Gottlieb Nipkow lived in Germany, but not both.",inventors,Linus Torvalds lived in Finland.,Paul Gottlieb Nipkow lived in Germany.,1,1,TT,xor,AB
"Either the city of Madurai is in Yemen or the city of Tangier is in Nepal, but not both.",cities,The city of Tangier is in Nepal.,The city of Madurai is in Yemen.,0,0,FF,xor,BA
"Either the city of Harbin is in China or the city of Sapporo is in Tanzania, but not both.",cities,The city of Sapporo is in Tanzania.,The city of Harbin is in China.,0,1,FT,xor,BA
"Either John Ericsson lived in Sweden or Henry Ford lived in the U.S, but not both.",inventors,Henry Ford lived in the U.S.,John Ericsson lived in Sweden.,1,1,TT,xor,BA
"Either the city of Changshu is in China or the city of Nagoya is in Japan, but not both.",cities,The city of Changshu is in China.,The city of Nagoya is in Japan.,1,1,TT,xor,AB
"Either Emile Berliner lived in Germany/the U.S or Michael Faraday lived in the U.K, but not both.",inventors,Michael Faraday lived in the U.K.,Emile Berliner lived in Germany/the U.S.,1,1,TT,xor,BA
"Either the city of Zapopan is in Mexico or the city of Jamshedpur is in India, but not both.",cities,The city of Jamshedpur is in India.,The city of Zapopan is in Mexico.,1,1,TT,xor,BA
"Either Grace Hopper lived in the U.S or Gideon Sundback lived in Sweden/the U.S, but not both.",inventors,Grace Hopper lived in the U.S.,Gideon Sundback lived in Sweden/the U.S.,1,1,TT,xor,AB
"Either the city of Dammam is in Saudi Arabia or the city of Ashgabat is in Turkmenistan, but not both.",cities,The city of Ashgabat is in Turkmenistan.,The city of Dammam is in Saudi Arabia.,1,1,TT,xor,BA
"Either the Spanish word 'conectar' means 'to connect' or the Spanish word 'caliente' means 'corner', but not both.",sp_en_trans,The Spanish word 'conectar' means 'to connect'.,The Spanish word 'caliente' means 'corner'.,1,0,TF,xor,AB
"Either the city of Siping is in China or the city of Nagoya is in the Dominican Republic, but not both.",cities,The city of Siping is in China.,The city of Nagoya is in the Dominican Republic.,1,0,TF,xor,AB
"Either the Spanish word 'prueba' means 'test' or the Spanish word 'leer' means 'to read', but not both.",sp_en_trans,The Spanish word 'prueba' means 'test'.,The Spanish word 'leer' means 'to read'.,1,1,TT,xor,AB
"Either Iron has the symbol Os or Tantalum has the symbol La, but not both.",element_symb,Iron has the symbol Os.,Tantalum has the symbol La.,0,0,FF,xor,AB
"Either Radon has the symbol Np or Chromium has the symbol Cr, but not both.",element_symb,Chromium has the symbol Cr.,Radon has the symbol Np.,1,0,TF,xor,BA
"Either the Spanish word 'coche' means 'car' or the Spanish word 'hueso' means 'to eat', but not both.",sp_en_trans,The Spanish word 'coche' means 'car'.,The Spanish word 'hueso' means 'to eat'.,1,0,TF,xor,AB
"Either the chicken is a bird or the squirrel is a mammal, but not both.",animal_class,The squirrel is a mammal.,The chicken is a bird.,1,1,TT,xor,BA
"Either the city of Luzhou is in China or the city of Saint Petersburg is in Kuwait, but not both.",cities,The city of Saint Petersburg is in Kuwait.,The city of Luzhou is in China.,0,1,FT,xor,BA
"Either Nickel has the symbol Os or Krypton has the symbol Kr, but not both.",element_symb,Nickel has the symbol Os.,Krypton has the symbol Kr.,0,1,FT,xor,AB
"Either the city of Durban is in South Africa or the city of Aguascalientes is in Mexico, but not both.",cities,The city of Durban is in South Africa.,The city of Aguascalientes is in Mexico.,1,1,TT,xor,AB
"Either the city of Denpasar is in Nepal or the city of Salta is in Cambodia, but not both.",cities,The city of Denpasar is in Nepal.,The city of Salta is in Cambodia.,0,0,FF,xor,AB
"Either the Spanish word 'vender' means 'to sell' or the Spanish word 'familia' means 'family', but not both.",sp_en_trans,The Spanish word 'vender' means 'to sell'.,The Spanish word 'familia' means 'family'.,1,1,TT,xor,AB
"Either the Spanish word 'temprano' means 'early' or the Spanish word 'leer' means 'to read', but not both.",sp_en_trans,The Spanish word 'temprano' means 'early'.,The Spanish word 'leer' means 'to read'.,1,1,TT,xor,AB
"Either the city of Ahmedabad is in India or the city of Warangal is in India, but not both.",cities,The city of Warangal is in India.,The city of Ahmedabad is in India.,1,1,TT,xor,BA
"Either Astatine has the symbol At or Palladium has the symbol Pd, but not both.",element_symb,Astatine has the symbol At.,Palladium has the symbol Pd.,1,1,TT,xor,AB
"Either the city of Hwaseong-si is in South Korea or the city of Rostov-na-Donu is in Russia, but not both.",cities,The city of Hwaseong-si is in South Korea.,The city of Rostov-na-Donu is in Russia.,1,1,TT,xor,AB
"Either Radon has the symbol Rn or Molybdenum has the symbol Mo, but not both.",element_symb,Radon has the symbol Rn.,Molybdenum has the symbol Mo.,1,1,TT,xor,AB
"Either the city of Santiago de los Caballeros is in the Dominican Republic or the city of Port Harcourt is in Malaysia, but not both.",cities,The city of Santiago de los Caballeros is in the Dominican Republic.,The city of Port Harcourt is in Malaysia.,1,0,TF,xor,AB
"Either the city of Algiers is in Algeria or the city of Budapest is in Hungary, but not both.",cities,The city of Algiers is in Algeria.,The city of Budapest is in Hungary.,1,1,TT,xor,AB
"Either the Spanish word 'caliente' means 'hot' or the Spanish word 'pierna' means 'to draw', but not both.",sp_en_trans,The Spanish word 'caliente' means 'hot'.,The Spanish word 'pierna' means 'to draw'.,1,0,TF,xor,AB
"Either Igor Tamm lived in Russia or Whitcomb Judson lived in the U.S, but not both.",inventors,Whitcomb Judson lived in the U.S.,Igor Tamm lived in Russia.,1,1,TT,xor,BA
"Either Platinum has the symbol Pt or Actinium has the symbol Ac, but not both.",element_symb,Platinum has the symbol Pt.,Actinium has the symbol Ac.,1,1,TT,xor,AB
"Either the hedgehog is a fish or the lion is a cnidarian, but not both.",animal_class,The hedgehog is a fish.,The lion is a cnidarian.,0,0,FF,xor,AB
"Either the Spanish word 'abrigo' means 'to eat' or the Spanish word 'ejemplo' means 'to see', but not both.",sp_en_trans,The Spanish word 'ejemplo' means 'to see'.,The Spanish word 'abrigo' means 'to eat'.,0,0,FF,xor,BA
"Either the city of Pimpri is in India or the city of Jamshedpur is in India, but not both.",cities,The city of Jamshedpur is in India.,The city of Pimpri is in India.,1,1,TT,xor,BA
"Either the porcupine is a bird or the bee is a mollusk, but not both.",animal_class,The bee is a mollusk.,The porcupine is a bird.,0,0,FF,xor,BA
"Either Radium has the symbol Pr or Tellurium has the symbol Zn, but not both.",element_symb,Tellurium has the symbol Zn.,Radium has the symbol Pr.,0,0,FF,xor,BA
"Either the Spanish word 'lento' means 'cook' or the Spanish word 'perro' means 'dog', but not both.",sp_en_trans,The Spanish word 'perro' means 'dog'.,The Spanish word 'lento' means 'cook'.,1,0,TF,xor,BA
"Either the lion is a mammal or the tortoise is a reptile, but not both.",animal_class,The tortoise is a reptile.,The lion is a mammal.,1,1,TT,xor,BA
"Either Elisha Gray lived in the U.K or Georges Claude lived in Sweden/the U.S, but not both.",inventors,Elisha Gray lived in the U.K.,Georges Claude lived in Sweden/the U.S.,0,0,FF,xor,AB
"Either Otis Boykin lived in the U.S or Daniel Fahrenheit lived in Poland/Germany, but not both.",inventors,Daniel Fahrenheit lived in Poland/Germany.,Otis Boykin lived in the U.S.,1,1,TT,xor,BA
"Either Tellurium has the symbol Zn or Lead has the symbol Pb, but not both.",element_symb,Tellurium has the symbol Zn.,Lead has the symbol Pb.,0,1,FT,xor,AB
"Either Praseodymium has the symbol Pr or Holmium has the symbol Ho, but not both.",element_symb,Holmium has the symbol Ho.,Praseodymium has the symbol Pr.,1,1,TT,xor,BA
"Either the city of Tucson is in Armenia or the city of Xiamen is in China, but not both.",cities,The city of Xiamen is in China.,The city of Tucson is in Armenia.,1,0,TF,xor,BA
"Either Candace Pert lived in the U.S or John Atanasoff lived in Croatia, but not both.",inventors,Candace Pert lived in the U.S.,John Atanasoff lived in Croatia.,1,0,TF,xor,AB
"Either Paul Gottlieb Nipkow lived in Germany or Linus Torvalds lived in Finland, but not both.",inventors,Linus Torvalds lived in Finland.,Paul Gottlieb Nipkow lived in Germany.,1,1,TT,xor,BA
"Either the Spanish word 'elegir' means 'to connect' or the Spanish word 'suficiente' means 'enough', but not both.",sp_en_trans,The Spanish word 'elegir' means 'to connect'.,The Spanish word 'suficiente' means 'enough'.,0,1,FT,xor,AB
"Either the Spanish word 'pagar' means 'enough' or the Spanish word 'abrigo' means 'coat', but not both.",sp_en_trans,The Spanish word 'abrigo' means 'coat'.,The Spanish word 'pagar' means 'enough'.,1,0,TF,xor,BA
"Either the moose is a reptile or the hummingbird is a crustacean, but not both.",animal_class,The moose is a reptile.,The hummingbird is a crustacean.,0,0,FF,xor,AB
"Either Copper has the symbol La or Dysprosium has the symbol I, but not both.",element_symb,Dysprosium has the symbol I.,Copper has the symbol La.,0,0,FF,xor,BA
"Either the Spanish word 'hielo' means 'ice' or the Spanish word 'palabra' means 'word', but not both.",sp_en_trans,The Spanish word 'hielo' means 'ice'.,The Spanish word 'palabra' means 'word'.,1,1,TT,xor,AB
"Either the city of Yaounde is in Cameroon or the city of Ganzhou is in China, but not both.",cities,The city of Ganzhou is in China.,The city of Yaounde is in Cameroon.,1,1,TT,xor,BA
"Either John Atanasoff lived in Croatia or Candace Pert lived in the U.S, but not both.",inventors,Candace Pert lived in the U.S.,John Atanasoff lived in Croatia.,1,0,TF,xor,BA
"Either the deer is a reptile or the iguana is a reptile, but not both.",animal_class,The iguana is a reptile.,The deer is a reptile.,1,0,TF,xor,BA
"Either the cow is a mammal or the goldfish is a mollusk, but not both.",animal_class,The goldfish is a mollusk.,The cow is a mammal.,0,1,FT,xor,BA
"Either Paul Gottlieb Nipkow lived in Germany or Louis Pasteur lived in France, but not both.",inventors,Louis Pasteur lived in France.,Paul Gottlieb Nipkow lived in Germany.,1,1,TT,xor,BA
"Either the Spanish word 'lento' means 'cook' or the Spanish word 'perro' means 'class', but not both.",sp_en_trans,The Spanish word 'perro' means 'class'.,The Spanish word 'lento' means 'cook'.,0,0,FF,xor,BA
"Either Whitcomb Judson lived in Sweden/the U.S or Igor Tamm lived in Denmark, but not both.",inventors,Whitcomb Judson lived in Sweden/the U.S.,Igor Tamm lived in Denmark.,0,0,FF,xor,AB
"Either Cobalt has the symbol H or Hydrogen has the symbol Cl, but not both.",element_symb,Cobalt has the symbol H.,Hydrogen has the symbol Cl.,0,0,FF,xor,AB
"Either the raccoon is a bird or the porcupine is a bird, but not both.",animal_class,The porcupine is a bird.,The raccoon is a bird.,0,0,FF,xor,BA
"Either the city of Quito is in Ecuador or the city of Gaziantep is in Ghana, but not both.",cities,The city of Gaziantep is in Ghana.,The city of Quito is in Ecuador.,0,1,FT,xor,BA
"Either Cerium has the symbol Ce or Cadmium has the symbol Pr, but not both.",element_symb,Cadmium has the symbol Pr.,Cerium has the symbol Ce.,0,1,FT,xor,BA
"Either Actinium has the symbol Ac or Platinum has the symbol Pt, but not both.",element_symb,Platinum has the symbol Pt.,Actinium has the symbol Ac.,1,1,TT,xor,BA
"Either the city of Khulna is in Bangladesh or the city of Peshawar is in Pakistan, but not both.",cities,The city of Peshawar is in Pakistan.,The city of Khulna is in Bangladesh.,1,1,TT,xor,BA
"Either Rubidium has the symbol Rb or Francium has the symbol Fr, but not both.",element_symb,Francium has the symbol Fr.,Rubidium has the symbol Rb.,1,1,TT,xor,BA
