statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
The otter is a arachnid blah the penguin is a bird.,animal_class,The otter is a arachnid.,The penguin is a bird.,0,1,FT,blah,AB
Aluminum has the symbol Al blah Titanium has the symbol I.,element_symb,Aluminum has the symbol Al.,Titanium has the symbol I.,1,0,TF,blah,AB
The city of Pietermaritzburg is in Latvia blah the city of Brazzaville is in the Dominican Republic.,cities,The city of Brazzaville is in the Dominican Republic.,The city of Pietermaritzburg is in Latvia.,0,0,FF,blah,BA
The shark is a cnidarian blah the lobster is a crustacean.,animal_class,The shark is a cnidarian.,The lobster is a crustacean.,0,1,FT,blah,AB
The city of Orenburg is in Russia blah the city of Quetta is in Senegal.,cities,The city of Orenburg is in Russia.,The city of Quetta is in Senegal.,1,0,TF,blah,AB
The Spanish word 'caminar' means 'to walk' blah the Spanish word 'nuevo' means 'new'.,sp_en_trans,The Spanish word 'caminar' means 'to walk'.,The Spanish word 'nuevo' means 'new'.,1,1,TT,blah,AB
The city of Xiangtan is in China blah the city of Kleinzschocher is in China.,cities,The city of Xiangtan is in China.,The city of Kleinzschocher is in China.,1,0,TF,blah,AB
The tuna is a fish blah the lion is a mammal.,animal_class,The lion is a mammal.,The tuna is a fish.,1,1,TT,blah,BA
The Spanish word 'hombro' means 'map' blah the Spanish word 'ocupado' means 'busy'.,sp_en_trans,The Spanish word 'hombro' means 'map'.,The Spanish word 'ocupado' means 'busy'.,0,1,FT,blah,AB
The Spanish word 'invierno' means 'winter' blah the Spanish word 'mar' means 'to save'.,sp_en_trans,The Spanish word 'invierno' means 'winter'.,The Spanish word 'mar' means 'to save'.,1,0,TF,blah,AB
The Spanish word 'huevo' means 'sister' blah the Spanish word 'bosque' means 'force'.,sp_en_trans,The Spanish word 'bosque' means 'force'.,The Spanish word 'huevo' means 'sister'.,0,0,FF,blah,BA
The ostrich is a bird blah the tiger is a mammal.,animal_class,The ostrich is a bird.,The tiger is a mammal.,1,1,TT,blah,AB
The llama is a mollusk blah the goat is a mammal.,animal_class,The llama is a mollusk.,The goat is a mammal.,0,1,FT,blah,AB
Hans von Ohain lived in England blah John Kay lived in Norway.,inventors,John Kay lived in Norway.,Hans von Ohain lived in England.,0,0,FF,blah,BA
The city of Ho Chi Minh City is in Vietnam blah the city of Hannover is in Germany.,cities,The city of Ho Chi Minh City is in Vietnam.,The city of Hannover is in Germany.,1,1,TT,blah,AB
The mongoose is a mammal blah the hedgehog is a mammal.,animal_class,The mongoose is a mammal.,The hedgehog is a mammal.,1,1,TT,blah,AB
Rhenium has the symbol Re blah Hafnium has the symbol U.,element_symb,Hafnium has the symbol U.,Rhenium has the symbol Re.,0,1,FT,blah,BA
The Spanish word 'nuevo' means 'to think' blah the Spanish word 'caminar' means 'to walk'.,sp_en_trans,The Spanish word 'caminar' means 'to walk'.,The Spanish word 'nuevo' means 'to think'.,1,0,TF,blah,BA
The raccoon is a mammal blah the deer is a reptile.,animal_class,The raccoon is a mammal.,The deer is a reptile.,1,0,TF,blah,AB
The city of Yiwu is in Sweden blah the city of Ilorin is in Ukraine.,cities,The city of Yiwu is in Sweden.,The city of Ilorin is in Ukraine.,0,0,FF,blah,AB
The Spanish word 'negro' means 'black' blah the Spanish word 'nombre' means 'water'.,sp_en_trans,The Spanish word 'negro' means 'black'.,The Spanish word 'nombre' means 'water'.,1,0,TF,blah,AB
The city of Weinan is in China blah the city of Tolyatti is in Russia.,cities,The city of Weinan is in China.,The city of Tolyatti is in Russia.,1,1,TT,blah,AB
Frank Julian Sprague lived in Norway blah David Schwarz lived in Finland.,inventors,Frank Julian Sprague lived in Norway.,David Schwarz lived in Finland.,0,0,FF,blah,AB
Rudolf Kálmán lived in Hungary blah Joseph Marie Jacquard lived in France.,inventors,Joseph Marie Jacquard lived in France.,Rudolf Kálmán lived in Hungary.,1,1,TT,blah,BA
The Spanish word 'lista' means 'list' blah the Spanish word 'cabeza' means 'south'.,sp_en_trans,The Spanish word 'cabeza' means 'south'.,The Spanish word 'lista' means 'list'.,0,1,FT,blah,BA
The narwhal is a mammal blah the penguin is a bird.,animal_class,The penguin is a bird.,The narwhal is a mammal.,1,1,TT,blah,BA
Thulium has the symbol Mg blah Iron has the symbol Fe.,element_symb,Thulium has the symbol Mg.,Iron has the symbol Fe.,0,1,FT,blah,AB
The city of Seoul is in South Korea blah the city of Diyarbakir is in Kazakhstan.,cities,The city of Seoul is in South Korea.,The city of Diyarbakir is in Kazakhstan.,1,0,TF,blah,AB
Strontium has the symbol I blah Phosphorus has the symbol P.,element_symb,Phosphorus has the symbol P.,Strontium has the symbol I.,1,0,TF,blah,BA
The Spanish word 'palabra' means 'word' blah the Spanish word 'hielo' means 'life'.,sp_en_trans,The Spanish word 'hielo' means 'life'.,The Spanish word 'palabra' means 'word'.,0,1,FT,blah,BA
Henry Ford lived in Hungary blah John Ericsson lived in Sweden.,inventors,Henry Ford lived in Hungary.,John Ericsson lived in Sweden.,0,1,FT,blah,AB
The lion is a mammal blah the chimpanzee is a mammal.,animal_class,The chimpanzee is a mammal.,The lion is a mammal.,1,1,TT,blah,BA
The city of Tolyatti is in Russia blah the city of Jingmen is in Peru.,cities,The city of Jingmen is in Peru.,The city of Tolyatti is in Russia.,0,1,FT,blah,BA
The city of Madurai is in India blah the city of Tangier is in Morocco.,cities,The city of Tangier is in Morocco.,The city of Madurai is in India.,1,1,TT,blah,BA
The chicken is a mammal blah the vulture is a mollusk.,animal_class,The vulture is a mollusk.,The chicken is a mammal.,0,0,FF,blah,BA
The hummingbird is a crustacean blah the peacock is a bird.,animal_class,The hummingbird is a crustacean.,The peacock is a bird.,0,1,FT,blah,AB
The city of Kleinzschocher is in Germany blah the city of Xiangtan is in Somalia.,cities,The city of Xiangtan is in Somalia.,The city of Kleinzschocher is in Germany.,0,1,FT,blah,BA
John Gorrie lived in the U.S blah John Logie Baird lived in Scotland.,inventors,John Logie Baird lived in Scotland.,John Gorrie lived in the U.S.,1,1,TT,blah,BA
The city of Stockholm is in Sweden blah the city of Saratov is in Poland.,cities,The city of Stockholm is in Sweden.,The city of Saratov is in Poland.,1,0,TF,blah,AB
Lanthanum has the symbol Pr blah Sulfur has the symbol S.,element_symb,Lanthanum has the symbol Pr.,Sulfur has the symbol S.,0,1,FT,blah,AB
The city of Kunming is in Italy blah the city of N'Djamena is in Ethiopia.,cities,The city of N'Djamena is in Ethiopia.,The city of Kunming is in Italy.,0,0,FF,blah,BA
The Spanish word 'ocupado' means 'busy' blah the Spanish word 'hombro' means 'shoulder'.,sp_en_trans,The Spanish word 'hombro' means 'shoulder'.,The Spanish word 'ocupado' means 'busy'.,1,1,TT,blah,BA
Ernesto Blanco lived in the U.S blah Ernest Swinton lived in the U.K.,inventors,Ernesto Blanco lived in the U.S.,Ernest Swinton lived in the U.K.,1,1,TT,blah,AB
The Spanish word 'uno' means 'mouth' blah the Spanish word 'lugar' means 'place'.,sp_en_trans,The Spanish word 'uno' means 'mouth'.,The Spanish word 'lugar' means 'place'.,0,1,FT,blah,AB
The Spanish word 'sol' means 'student' blah the Spanish word 'nada' means 'nothing'.,sp_en_trans,The Spanish word 'sol' means 'student'.,The Spanish word 'nada' means 'nothing'.,0,1,FT,blah,AB
The Spanish word 'lento' means 'slow' blah the Spanish word 'familia' means 'family'.,sp_en_trans,The Spanish word 'familia' means 'family'.,The Spanish word 'lento' means 'slow'.,1,1,TT,blah,BA
The raccoon is a mammal blah the porcupine is a bird.,animal_class,The porcupine is a bird.,The raccoon is a mammal.,0,1,FT,blah,BA
The city of Hebi is in Sweden blah the city of Tomsk is in Argentina.,cities,The city of Tomsk is in Argentina.,The city of Hebi is in Sweden.,0,0,FF,blah,BA
The Spanish word 'potencia' means 'shell' blah the Spanish word 'invierno' means 'family'.,sp_en_trans,The Spanish word 'invierno' means 'family'.,The Spanish word 'potencia' means 'shell'.,0,0,FF,blah,BA
Marvin Camras lived in the U.S blah John Ambrose Fleming lived in Finland.,inventors,John Ambrose Fleming lived in Finland.,Marvin Camras lived in the U.S.,0,1,FT,blah,BA
The chimpanzee is a mammal blah the goat is a reptile.,animal_class,The goat is a reptile.,The chimpanzee is a mammal.,0,1,FT,blah,BA
The Spanish word 'lento' means 'cook' blah the Spanish word 'cabeza' means 'south'.,sp_en_trans,The Spanish word 'lento' means 'cook'.,The Spanish word 'cabeza' means 'south'.,0,0,FF,blah,AB
The salmon is a crustacean blah the goat is a reptile.,animal_class,The salmon is a crustacean.,The goat is a reptile.,0,0,FF,blah,AB
Radium has the symbol Pr blah Indium has the symbol Mo.,element_symb,Radium has the symbol Pr.,Indium has the symbol Mo.,0,0,FF,blah,AB
The bison is a cnidarian blah the bat is a mammal.,animal_class,The bison is a cnidarian.,The bat is a mammal.,0,1,FT,blah,AB
The city of Nanchang is in China blah the city of Santiago de los Caballeros is in the Dominican Republic.,cities,The city of Santiago de los Caballeros is in the Dominican Republic.,The city of Nanchang is in China.,1,1,TT,blah,BA
The city of Kleinzschocher is in Germany blah the city of Xiangtan is in China.,cities,The city of Xiangtan is in China.,The city of Kleinzschocher is in Germany.,1,1,TT,blah,BA
The Spanish word 'plata' means 'early' blah the Spanish word 'fuego' means 'fire'.,sp_en_trans,The Spanish word 'fuego' means 'fire'.,The Spanish word 'plata' means 'early'.,1,0,TF,blah,BA
The Spanish word 'lugar' means 'iron' blah the Spanish word 'uno' means 'mouth'.,sp_en_trans,The Spanish word 'uno' means 'mouth'.,The Spanish word 'lugar' means 'iron'.,0,0,FF,blah,BA
The hyena is a mammal blah the chimpanzee is a mammal.,animal_class,The hyena is a mammal.,The chimpanzee is a mammal.,1,1,TT,blah,AB
The aardvark is a mammal blah the llama is a mammal.,animal_class,The llama is a mammal.,The aardvark is a mammal.,1,1,TT,blah,BA
Zirconium has the symbol Zr blah Tellurium has the symbol Zn.,element_symb,Tellurium has the symbol Zn.,Zirconium has the symbol Zr.,0,1,FT,blah,BA
The city of Ningbo is in China blah the city of Zhangjiagang is in Malaysia.,cities,The city of Zhangjiagang is in Malaysia.,The city of Ningbo is in China.,0,1,FT,blah,BA
The city of Kolhapur is in India blah the city of Winnipeg is in Morocco.,cities,The city of Kolhapur is in India.,The city of Winnipeg is in Morocco.,1,0,TF,blah,AB
The city of Nanning is in China blah the city of Leon de los Aldama is in the Republic of the Congo.,cities,The city of Leon de los Aldama is in the Republic of the Congo.,The city of Nanning is in China.,0,1,FT,blah,BA
Paul Gottlieb Nipkow lived in Norway blah Louis Pasteur lived in France.,inventors,Louis Pasteur lived in France.,Paul Gottlieb Nipkow lived in Norway.,1,0,TF,blah,BA
The raccoon is a bird blah the deer is a reptile.,animal_class,The raccoon is a bird.,The deer is a reptile.,0,0,FF,blah,AB
"The city of Mianzhu, Deyang, Sichuan is in China blah the city of Zibo is in China.",cities,"The city of Mianzhu, Deyang, Sichuan is in China.",The city of Zibo is in China.,1,1,TT,blah,AB
The city of Dortmund is in Germany blah the city of Ryazan' is in Russia.,cities,The city of Dortmund is in Germany.,The city of Ryazan' is in Russia.,1,1,TT,blah,AB
The otter is a mammal blah the moose is a reptile.,animal_class,The otter is a mammal.,The moose is a reptile.,1,0,TF,blah,AB
Phosphorus has the symbol P blah Iron has the symbol Fe.,element_symb,Phosphorus has the symbol P.,Iron has the symbol Fe.,1,1,TT,blah,AB
The city of Handan is in Algeria blah the city of Kota Kinabalu is in Malaysia.,cities,The city of Handan is in Algeria.,The city of Kota Kinabalu is in Malaysia.,0,1,FT,blah,AB
William Kelly lived in the U.S blah John Callcott Horsley lived in the U.K.,inventors,William Kelly lived in the U.S.,John Callcott Horsley lived in the U.K.,1,1,TT,blah,AB
The Spanish word 'boca' means 'person' blah the Spanish word 'uno' means 'one'.,sp_en_trans,The Spanish word 'boca' means 'person'.,The Spanish word 'uno' means 'one'.,0,1,FT,blah,AB
Hafnium has the symbol Hf blah Rhenium has the symbol Re.,element_symb,Hafnium has the symbol Hf.,Rhenium has the symbol Re.,1,1,TT,blah,AB
The rabbit is a mammal blah the whale is a mammal.,animal_class,The whale is a mammal.,The rabbit is a mammal.,1,1,TT,blah,BA
Paul Gottlieb Nipkow lived in Germany blah Linus Torvalds lived in Finland.,inventors,Linus Torvalds lived in Finland.,Paul Gottlieb Nipkow lived in Germany.,1,1,TT,blah,BA
Lead has the symbol Er blah Strontium has the symbol I.,element_symb,Lead has the symbol Er.,Strontium has the symbol I.,0,0,FF,blah,AB
The city of Nanning is in Belarus blah the city of Leon de los Aldama is in the Republic of the Congo.,cities,The city of Leon de los Aldama is in the Republic of the Congo.,The city of Nanning is in Belarus.,0,0,FF,blah,BA
George Washington Carver lived in Sweden blah Shinya Yamanaka lived in Japan.,inventors,Shinya Yamanaka lived in Japan.,George Washington Carver lived in Sweden.,1,0,TF,blah,BA
The peacock is a insect blah the hamster is a bird.,animal_class,The hamster is a bird.,The peacock is a insect.,0,0,FF,blah,BA
Thorium has the symbol Ac blah Scandium has the symbol Sc.,element_symb,Scandium has the symbol Sc.,Thorium has the symbol Ac.,1,0,TF,blah,BA
The goat is a mammal blah the parrot is a bird.,animal_class,The parrot is a bird.,The goat is a mammal.,1,1,TT,blah,BA
Arthur Fry lived in the U.S blah Édouard-Léon Scott de Martinville lived in Poland/Germany.,inventors,Édouard-Léon Scott de Martinville lived in Poland/Germany.,Arthur Fry lived in the U.S.,0,1,FT,blah,BA
Frederick G. Creed lived in the U.S blah Ralph Benjamin lived in the U.K.,inventors,Frederick G. Creed lived in the U.S.,Ralph Benjamin lived in the U.K.,0,1,FT,blah,AB
The Spanish word 'escuela' means 'school' blah the Spanish word 'desarrollar' means 'to develop'.,sp_en_trans,The Spanish word 'desarrollar' means 'to develop'.,The Spanish word 'escuela' means 'school'.,1,1,TT,blah,BA
Francium has the symbol Fr blah Vanadium has the symbol Ta.,element_symb,Vanadium has the symbol Ta.,Francium has the symbol Fr.,0,1,FT,blah,BA
The city of Da Nang is in Vietnam blah the city of Wanzhou is in Jordan.,cities,The city of Da Nang is in Vietnam.,The city of Wanzhou is in Jordan.,1,0,TF,blah,AB
The otter is a arachnid blah the penguin is a reptile.,animal_class,The otter is a arachnid.,The penguin is a reptile.,0,0,FF,blah,AB
Archimedes lived in Turkey/the U.S blah Ignazio Porro lived in Austria/the U.S.,inventors,Ignazio Porro lived in Austria/the U.S.,Archimedes lived in Turkey/the U.S.,0,0,FF,blah,BA
Holmium has the symbol Ho blah Praseodymium has the symbol Pr.,element_symb,Holmium has the symbol Ho.,Praseodymium has the symbol Pr.,1,1,TT,blah,AB
Alexander Graham Bell lived in Scotland/Canada/the U.S blah Maria Telkes lived in Hungary/the U.S.,inventors,Alexander Graham Bell lived in Scotland/Canada/the U.S.,Maria Telkes lived in Hungary/the U.S.,1,1,TT,blah,AB
The Spanish word 'desarrollar' means 'sand' blah the Spanish word 'abierto' means 'to build'.,sp_en_trans,The Spanish word 'abierto' means 'to build'.,The Spanish word 'desarrollar' means 'sand'.,0,0,FF,blah,BA
Manganese has the symbol S blah Neon has the symbol B.,element_symb,Manganese has the symbol S.,Neon has the symbol B.,0,0,FF,blah,AB
The Spanish word 'vender' means 'son' blah the Spanish word 'gato' means 'to fall'.,sp_en_trans,The Spanish word 'vender' means 'son'.,The Spanish word 'gato' means 'to fall'.,0,0,FF,blah,AB
The kangaroo is a mammal blah the deer is a reptile.,animal_class,The kangaroo is a mammal.,The deer is a reptile.,1,0,TF,blah,AB
The lobster is a crustacean blah the tapir is a mammal.,animal_class,The lobster is a crustacean.,The tapir is a mammal.,1,1,TT,blah,AB
The city of Abu Ghurayb is in Italy blah the city of Porto Velho is in Uzbekistan.,cities,The city of Porto Velho is in Uzbekistan.,The city of Abu Ghurayb is in Italy.,0,0,FF,blah,BA
James Watt lived in Finland blah Alan Turing lived in Japan.,inventors,James Watt lived in Finland.,Alan Turing lived in Japan.,0,0,FF,blah,AB
The Spanish word 'higo' means 'nothing' blah the Spanish word 'roca' means 'rock'.,sp_en_trans,The Spanish word 'higo' means 'nothing'.,The Spanish word 'roca' means 'rock'.,0,1,FT,blah,AB
The narwhal is a fish blah the penguin is a reptile.,animal_class,The penguin is a reptile.,The narwhal is a fish.,0,0,FF,blah,BA
The rat is a mammal blah the goat is a reptile.,animal_class,The rat is a mammal.,The goat is a reptile.,1,0,TF,blah,AB
The skunk is a mammal blah the peacock is a insect.,animal_class,The peacock is a insect.,The skunk is a mammal.,0,1,FT,blah,BA
The city of Kano is in Nigeria blah the city of Goyang-si is in South Korea.,cities,The city of Goyang-si is in South Korea.,The city of Kano is in Nigeria.,1,1,TT,blah,BA
Reginald Fessenden lived in Sweden blah Hans von Ohain lived in Germany.,inventors,Reginald Fessenden lived in Sweden.,Hans von Ohain lived in Germany.,0,1,FT,blah,AB
Narinder Singh Kapany lived in India blah Fridtjof Nansen lived in Norway.,inventors,Narinder Singh Kapany lived in India.,Fridtjof Nansen lived in Norway.,1,1,TT,blah,AB
