statement,topic,conjunctA,conjunctB,labelA,labelB,cell,connective,ordering
Emile Berliner lived in Germany/the U.S or Michael Faraday lived in the U.K.,inventors,Michael Faraday lived in the U.K.,Emile Berliner lived in Germany/the U.S.,1,1,TT,or,BA
Phosphorus has the symbol P or Strontium has the symbol Sr.,element_symb,Phosphorus has the symbol P.,Strontium has the symbol Sr.,1,1,TT,or,AB
The city of Matsuyama is in Poland and the city of Kalininskiy is in Turkmenistan.,cities,The city of Matsuyama is in Poland.,The city of Kalininskiy is in Turkmenistan.,0,0,FF,and,AB
The chimpanzee is a mammal and the lion is a cnidarian.,animal_class,The chimpanzee is a mammal.,The lion is a cnidarian.,1,0,TF,and,AB
The city of Tangier is in Nepal and the city of Madurai is in Yemen.,cities,The city of Tangier is in Nepal.,The city of Madurai is in Yemen.,0,0,FF,and,AB
Zinc has the symbol Ac or Thulium has the symbol Mg.,element_symb,Zinc has the symbol Ac.,Thulium has the symbol Mg.,0,0,FF,or,AB
Zirconium has the symbol Ru and Aluminum has the symbol Al.,element_symb,Zirconium has the symbol Ru.,Aluminum has the symbol Al.,0,1,FT,and,AB
The city of Rohini is in Turkey and the city of Krasnoyarsk is in Russia.,cities,The city of Rohini is in Turkey.,The city of Krasnoyarsk is in Russia.,0,1,FT,and,AB
Neon has the symbol B and Cadmium has the symbol Cd.,element_symb,Cadmium has the symbol Cd.,Neon has the symbol B.,1,0,TF,and,BA
Alexander Graham Bell lived in Scotland/Canada/the U.S or Albert Ghiorso lived in the U.S.,inventors,Alexander Graham Bell lived in Scotland/Canada/the U.S.,Albert Ghiorso lived in the U.S.,1,1,TT,or,AB
The iguana is a reptile or the jellyfish is a mammal.,animal_class,The jellyfish is a mammal.,The iguana is a reptile.,0,1,FT,or,BA
The Spanish word 'sol' means 'sun' and the Spanish word 'nada' means 'nothing'.,sp_en_trans,The Spanish word 'sol' means 'sun'.,The Spanish word 'nada' means 'nothing'.,1,1,TT,and,AB
The Spanish word 'abrigo' means 'coat' and the Spanish word 'roca' means 'rock'.,sp_en_trans,The Spanish word 'abrigo' means 'coat'.,The Spanish word 'roca' means 'rock'.,1,1,TT,and,AB
Uranium has the symbol U or Palladium has the symbol Pd.,element_symb,Uranium has the symbol U.,Palladium has the symbol Pd.,1,1,TT,or,AB
Igor Tamm lived in Denmark and Willis Carrier lived in Switzerland.,inventors,Willis Carrier lived in Switzerland.,Igor Tamm lived in Denmark.,0,0,FF,and,BA
The moose is a mammal and the camel is a crustacean.,animal_class,The moose is a mammal.,The camel is a crustacean.,1,0,TF,and,AB
The llama is a mollusk or the gorilla is a mammal.,animal_class,The llama is a mollusk.,The gorilla is a mammal.,0,1,FT,or,AB
Garrett Morgan lived in the U.S or James Hargreaves lived in Japan.,inventors,James Hargreaves lived in Japan.,Garrett Morgan lived in the U.S.,0,1,FT,or,BA
The Spanish word 'coche' means 'month' or the Spanish word 'hueso' means 'bone'.,sp_en_trans,The Spanish word 'coche' means 'month'.,The Spanish word 'hueso' means 'bone'.,0,1,FT,or,AB
The Spanish word 'hueso' means 'to eat' and the Spanish word 'mujer' means 'enough'.,sp_en_trans,The Spanish word 'mujer' means 'enough'.,The Spanish word 'hueso' means 'to eat'.,0,0,FF,and,BA
The Spanish word 'temprano' means 'early' and the Spanish word 'noche' means 'to write'.,sp_en_trans,The Spanish word 'temprano' means 'early'.,The Spanish word 'noche' means 'to write'.,1,0,TF,and,AB
The Spanish word 'oferta' means 'offer' and the Spanish word 'veinte' means 'twenty'.,sp_en_trans,The Spanish word 'veinte' means 'twenty'.,The Spanish word 'oferta' means 'offer'.,1,1,TT,and,BA
Gallium has the symbol Ga or Scandium has the symbol Sc.,element_symb,Gallium has the symbol Ga.,Scandium has the symbol Sc.,1,1,TT,or,AB
The city of Irbid is in Jordan or the city of Sanaa is in Niger.,cities,The city of Sanaa is in Niger.,The city of Irbid is in Jordan.,0,1,FT,or,BA
The city of Chisinau is in Poland and the city of Krakow is in Poland.,cities,The city of Chisinau is in Poland.,The city of Krakow is in Poland.,0,1,FT,and,AB
The city of Goyang-si is in South Korea or the city of Kano is in Nigeria.,cities,The city of Goyang-si is in South Korea.,The city of Kano is in Nigeria.,1,1,TT,or,AB
The Spanish word 'primero' means 'first' or the Spanish word 'oscuro' means 'dark'.,sp_en_trans,The Spanish word 'oscuro' means 'dark'.,The Spanish word 'primero' means 'first'.,1,1,TT,or,BA
Elisha Gray lived in the U.S and Georges Claude lived in Sweden/the U.S.,inventors,Elisha Gray lived in the U.S.,Georges Claude lived in Sweden/the U.S.,1,0,TF,and,AB
Christian Huygens lived in Poland/Germany and Hippolyte Mège-Mouriès lived in France.,inventors,Hippolyte Mège-Mouriès lived in France.,Christian Huygens lived in Poland/Germany.,1,0,TF,and,BA
The city of Indore is in India and the city of Lodz is in Poland.,cities,The city of Lodz is in Poland.,The city of Indore is in India.,1,1,TT,and,BA
Palladium has the symbol Pd and Uranium has the symbol Hg.,element_symb,Uranium has the symbol Hg.,Palladium has the symbol Pd.,0,1,FT,and,BA
The city of Guigang is in China and the city of Linfen is in China.,cities,The city of Guigang is in China.,The city of Linfen is in China.,1,1,TT,and,AB
The Spanish word 'hermana' means 'ten' and the Spanish word 'huevo' means 'sister'.,sp_en_trans,The Spanish word 'huevo' means 'sister'.,The Spanish word 'hermana' means 'ten'.,0,0,FF,and,BA
The Spanish word 'concha' means 'shell' and the Spanish word 'papel' means 'neck'.,sp_en_trans,The Spanish word 'papel' means 'neck'.,The Spanish word 'concha' means 'shell'.,0,1,FT,and,BA
Konrad Zuse lived in Germany and Edwin Link lived in Japan.,inventors,Konrad Zuse lived in Germany.,Edwin Link lived in Japan.,1,0,TF,and,AB
Platinum has the symbol Pt or Actinium has the symbol Ac.,element_symb,Platinum has the symbol Pt.,Actinium has the symbol Ac.,1,1,TT,or,AB
The otter is a mammal or the penguin is a bird.,animal_class,The otter is a mammal.,The penguin is a bird.,1,1,TT,or,AB
The Spanish word 'enviar' means 'city' and the Spanish word 'caer' means 'to fall'.,sp_en_trans,The Spanish word 'enviar' means 'city'.,The Spanish word 'caer' means 'to fall'.,0,1,FT,and,AB
The city of Kisangani is in Senegal and the city of Ciudad Nezahualcoyotl is in Mexico.,cities,The city of Ciudad Nezahualcoyotl is in Mexico.,The city of Kisangani is in Senegal.,1,0,TF,and,BA
Ernesto Blanco lived in the U.S and Ernest Swinton lived in Poland/France.,inventors,Ernesto Blanco lived in the U.S.,Ernest Swinton lived in Poland/France.,1,0,TF,and,AB
The Spanish word 'caliente' means 'corner' or the Spanish word 'conectar' means 'to sell'.,sp_en_trans,The Spanish word 'conectar' means 'to sell'.,The Spanish word 'caliente' means 'corner'.,0,0,FF,or,BA
The axolotl is a amphibian and the whale is a mammal.,animal_class,The whale is a mammal.,The axolotl is a amphibian.,1,1,TT,and,BA
Bartolomeo Cristofori lived in the U.K or Joseph Glidden lived in the U.S.,inventors,Bartolomeo Cristofori lived in the U.K.,Joseph Glidden lived in the U.S.,0,1,FT,or,AB
The city of San Miguel de Tucuman is in Argentina and the city of Indianapolis is in Egypt.,cities,The city of San Miguel de Tucuman is in Argentina.,The city of Indianapolis is in Egypt.,1,0,TF,and,AB
Hydrogen has the symbol Cl and Cobalt has the symbol Co.,element_symb,Cobalt has the symbol Co.,Hydrogen has the symbol Cl.,1,0,TF,and,BA
Phosphorus has the symbol Se and Boron has the symbol H.,element_symb,Boron has the symbol H.,Phosphorus has the symbol Se.,0,0,FF,and,BA
The Spanish word 'sencilla' means 'to draw' and the Spanish word 'tener' means 'to have'.,sp_en_trans,The Spanish word 'sencilla' means 'to draw'.,The Spanish word 'tener' means 'to have'.,0,1,FT,and,AB
The Spanish word 'bosque' means 'forest' or the Spanish word 'huevo' means 'egg'.,sp_en_trans,The Spanish word 'bosque' means 'forest'.,The Spanish word 'huevo' means 'egg'.,1,1,TT,or,AB
The Spanish word 'concha' means 'shell' or the Spanish word 'papel' means 'neck'.,sp_en_trans,The Spanish word 'papel' means 'neck'.,The Spanish word 'concha' means 'shell'.,0,1,FT,or,BA
The Spanish word 'ballena' means 'whale' or the Spanish word 'vender' means 'to sell'.,sp_en_trans,The Spanish word 'ballena' means 'whale'.,The Spanish word 'vender' means 'to sell'.,1,1,TT,or,AB
The Spanish word 'piel' means 'skin' or the Spanish word 'belleza' means 'rabbit'.,sp_en_trans,The Spanish word 'piel' means 'skin'.,The Spanish word 'belleza' means 'rabbit'.,1,0,TF,or,AB
The Spanish word 'lento' means 'slow' and the Spanish word 'perro' means 'class'.,sp_en_trans,The Spanish word 'perro' means 'class'.,The Spanish word 'lento' means 'slow'.,0,1,FT,and,BA
The city of Krasnoyarsk is in Kyrgyzstan or the city of Rohini is in Turkey.,cities,The city of Rohini is in Turkey.,The city of Krasnoyarsk is in Kyrgyzstan.,0,0,FF,or,BA
The city of San Miguel de Tucuman is in Argentina and the city of Indianapolis is in the United States.,cities,The city of San Miguel de Tucuman is in Argentina.,The city of Indianapolis is in the United States.,1,1,TT,and,AB
Platinum has the symbol Pt or Europium has the symbol Pm.,element_symb,Platinum has the symbol Pt.,Europium has the symbol Pm.,1,0,TF,or,AB
Astatine has the symbol Ca or Platinum has the symbol Pt.,element_symb,Platinum has the symbol Pt.,Astatine has the symbol Ca.,1,0,TF,or,BA
The sparrow is a crustacean and the tarantula is a arachnid.,animal_class,The tarantula is a arachnid.,The sparrow is a crustacean.,1,0,TF,and,BA
Germanium has the symbol Ge and Potassium has the symbol K.,element_symb,Germanium has the symbol Ge.,Potassium has the symbol K.,1,1,TT,and,AB
The city of Marseille is in France or the city of Jiaxing is in North Korea.,cities,The city of Marseille is in France.,The city of Jiaxing is in North Korea.,1,0,TF,or,AB
The city of Uberlandia is in Brazil and the city of Santo Domingo Oeste is in Cameroon.,cities,The city of Uberlandia is in Brazil.,The city of Santo Domingo Oeste is in Cameroon.,1,0,TF,and,AB
The city of Ryazan' is in India and the city of Dortmund is in Saudi Arabia.,cities,The city of Dortmund is in Saudi Arabia.,The city of Ryazan' is in India.,0,0,FF,and,BA
Cerium has the symbol I and Cadmium has the symbol Pr.,element_symb,Cadmium has the symbol Pr.,Cerium has the symbol I.,0,0,FF,and,BA
The city of Vladivostok is in Ghana and the city of Tlaquepaque is in Mozambique.,cities,The city of Vladivostok is in Ghana.,The city of Tlaquepaque is in Mozambique.,0,0,FF,and,AB
The rat is a mammal or the panda is a mammal.,animal_class,The panda is a mammal.,The rat is a mammal.,1,1,TT,or,BA
Radium has the symbol Pr and Indium has the symbol Mo.,element_symb,Radium has the symbol Pr.,Indium has the symbol Mo.,0,0,FF,and,AB
The city of Ufa is in Italy and the city of N'Djamena is in Chad.,cities,The city of N'Djamena is in Chad.,The city of Ufa is in Italy.,1,0,TF,and,BA
The gazelle is a mammal and the sparrow is a bird.,animal_class,The sparrow is a bird.,The gazelle is a mammal.,1,1,TT,and,BA
Garrett Morgan lived in the U.S and Levi Strauss lived in the U.S.,inventors,Garrett Morgan lived in the U.S.,Levi Strauss lived in the U.S.,1,1,TT,and,AB
Edouard Benedictus lived in England and Evangelista Torricelli lived in Finland.,inventors,Edouard Benedictus lived in England.,Evangelista Torricelli lived in Finland.,0,0,FF,and,AB
The ostrich is a bird and the tiger is a mammal.,animal_class,The ostrich is a bird.,The tiger is a mammal.,1,1,TT,and,AB
Cerium has the symbol I or Thallium has the symbol Tl.,element_symb,Cerium has the symbol I.,Thallium has the symbol Tl.,0,1,FT,or,AB
The mongoose is a reptile and the llama is a mammal.,animal_class,The mongoose is a reptile.,The llama is a mammal.,0,1,FT,and,AB
James West lived in China or David Schwarz lived in Finland.,inventors,James West lived in China.,David Schwarz lived in Finland.,0,0,FF,or,AB
The city of Khulna is in Bangladesh and the city of Osaka is in Japan.,cities,The city of Osaka is in Japan.,The city of Khulna is in Bangladesh.,1,1,TT,and,BA
Molybdenum has the symbol Mo and Nickel has the symbol Ni.,element_symb,Nickel has the symbol Ni.,Molybdenum has the symbol Mo.,1,1,TT,and,BA
The axolotl is a fish and the horse is a fish.,animal_class,The horse is a fish.,The axolotl is a fish.,0,0,FF,and,BA
The salmon is a crustacean or the goat is a mammal.,animal_class,The salmon is a crustacean.,The goat is a mammal.,0,1,FT,or,AB
The Spanish word 'hombro' means 'map' or the Spanish word 'enviar' means 'to send'.,sp_en_trans,The Spanish word 'hombro' means 'map'.,The Spanish word 'enviar' means 'to send'.,0,1,FT,or,AB
The goat is a reptile and the narwhal is a mammal.,animal_class,The goat is a reptile.,The narwhal is a mammal.,0,1,FT,and,AB
Platinum has the symbol Pt or Rhenium has the symbol Pb.,element_symb,Platinum has the symbol Pt.,Rhenium has the symbol Pb.,1,0,TF,or,AB
Arthur Fry lived in the U.S or Leon Theremin lived in Poland/France.,inventors,Leon Theremin lived in Poland/France.,Arthur Fry lived in the U.S.,0,1,FT,or,BA
The Spanish word 'vecino' means 'wind' or the Spanish word 'guardar' means 'to save'.,sp_en_trans,The Spanish word 'vecino' means 'wind'.,The Spanish word 'guardar' means 'to save'.,0,1,FT,or,AB
Francium has the symbol Fr and Rubidium has the symbol Rb.,element_symb,Francium has the symbol Fr.,Rubidium has the symbol Rb.,1,1,TT,and,AB
Mary Walton lived in the U.S or Fridtjof Nansen lived in Norway.,inventors,Mary Walton lived in the U.S.,Fridtjof Nansen lived in Norway.,1,1,TT,or,AB
The city of Lodz is in Poland or the city of Indore is in India.,cities,The city of Lodz is in Poland.,The city of Indore is in India.,1,1,TT,or,AB
The city of Sanaa is in Yemen or the city of Irbid is in Jordan.,cities,The city of Sanaa is in Yemen.,The city of Irbid is in Jordan.,1,1,TT,or,AB
Sulfur has the symbol O or Lanthanum has the symbol La.,element_symb,Lanthanum has the symbol La.,Sulfur has the symbol O.,1,0,TF,or,BA
The Spanish word 'papel' means 'paper' and the Spanish word 'concha' means 'giraffe'.,sp_en_trans,The Spanish word 'papel' means 'paper'.,The Spanish word 'concha' means 'giraffe'.,1,0,TF,and,AB
Astatine has the symbol Ca and Copper has the symbol Cu.,element_symb,Copper has the symbol Cu.,Astatine has the symbol Ca.,1,0,TF,and,BA
Joseph Swan lived in the U.K or George Cayley lived in the U.K.,inventors,George Cayley lived in the U.K.,Joseph Swan lived in the U.K.,1,1,TT,or,BA
Charles Fritts lived in the U.S and Alfred Nobel lived in Sweden.,inventors,Charles Fritts lived in the U.S.,Alfred Nobel lived in Sweden.,1,1,TT,and,AB
Nickel has the symbol Ni and Ytterbium has the symbol F.,element_symb,Ytterbium has the symbol F.,Nickel has the symbol Ni.,0,1,FT,and,BA
Edouard Benedictus lived in France or Evangelista Torricelli lived in Italy.,inventors,Edouard Benedictus lived in France.,Evangelista Torricelli lived in Italy.,1,1,TT,or,AB
Charles Francis Richter lived in India and Igor Tamm lived in Russia.,inventors,Igor Tamm lived in Russia.,Charles Francis Richter lived in India.,1,0,TF,and,BA
The goat is a mammal or the salmon is a fish.,animal_class,The salmon is a fish.,The goat is a mammal.,1,1,TT,or,BA
The Spanish word 'boca' means 'mouth' or the Spanish word 'uno' means 'one'.,sp_en_trans,The Spanish word 'boca' means 'mouth'.,The Spanish word 'uno' means 'one'.,1,1,TT,or,AB
The Spanish word 'isla' means 'island' or the Spanish word 'tres' means 'hope'.,sp_en_trans,The Spanish word 'tres' means 'hope'.,The Spanish word 'isla' means 'island'.,0,1,FT,or,BA
The camel is a crustacean and the elephant is a mammal.,animal_class,The camel is a crustacean.,The elephant is a mammal.,0,1,FT,and,AB
Robert Chesebrough lived in the U.S and Vint Cerf lived in Sweden.,inventors,Robert Chesebrough lived in the U.S.,Vint Cerf lived in Sweden.,1,0,TF,and,AB
Emile Berliner lived in Germany/the U.S or Thomas Tompion lived in Russia.,inventors,Emile Berliner lived in Germany/the U.S.,Thomas Tompion lived in Russia.,1,0,TF,or,AB
The city of Al Mawsil al Jadidah is in Iraq and the city of Makassar is in the United States.,cities,The city of Al Mawsil al Jadidah is in Iraq.,The city of Makassar is in the United States.,1,0,TF,and,AB
The chimpanzee is a insect or the moose is a mammal.,animal_class,The moose is a mammal.,The chimpanzee is a insect.,1,0,TF,or,BA
Tellurium has the symbol Te or Radium has the symbol Ra.,element_symb,Tellurium has the symbol Te.,Radium has the symbol Ra.,1,1,TT,or,AB
George Washington Carver lived in the U.S and Shinya Yamanaka lived in Japan.,inventors,Shinya Yamanaka lived in Japan.,George Washington Carver lived in the U.S.,1,1,TT,and,BA
The city of Quzhou is in Thailand and the city of Shah Alam is in Peru.,cities,The city of Quzhou is in Thailand.,The city of Shah Alam is in Peru.,0,0,FF,and,AB
