idx,statement,conjunctA,conjunctB,labelA,labelB,compound_label,n_parts
205,It is the case both that the city of Sorocaba is in Brazil and that the city of Sarajevo is in Bosnia and Herzegovina.,Sorocaba / Brazil,Sarajevo / Bosnia and Herzegovina,1,1,1,2
206,It is the case both that the city of Santiago de los Caballeros is in the Dominican Republic and that the city of Shijiazhuang is in China.,Santiago de los Caballeros / the Dominican Republic,Shijiazhuang / China,1,1,1,2
207,It is the case both that the city of Pune is in India and that the city of Suez is in Egypt.,Pune / India,Suez / Egypt,1,1,1,2
208,It is the case both that the city of Harare is in Zimbabwe and that the city of Maputo is in Mozambique.,Harare / Zimbabwe,Maputo / Mozambique,1,1,1,2
209,It is the case both that the city of Weihai is in China and that the city of Quezon City is in the Philippines.,Weihai / China,Quezon City / the Philippines,1,1,1,2
210,It is the case both that the city of Jaboatao dos Guararapes is in Brazil and that the city of Pune is in India.,Jaboatao dos Guararapes / Brazil,Pune / India,1,1,1,2
211,It is the case both that the city of Kitakyushu is in Japan and that the city of Chizhou is in China.,Kitakyushu / Japan,Chizhou / China,1,1,1,2
212,It is the case both that the city of Dakar is in Senegal and that the city of Goyang-si is in South Korea.,Dakar / Senegal,Goyang-si / South Korea,1,1,1,2
213,It is the case both that the city of Zigong is in China and that the city of Bouake is in Côte d'Ivoire.,Zigong / China,Bouake / Côte d'Ivoire,1,1,1,2
214,It is the case both that the city of Koeln is in Germany and that the city of Kemerovo is in Russia.,Koeln / Germany,Kemerovo / Russia,1,1,1,2
215,It is the case both that the city of Bhopal is in India and that the city of Shenzhen is in China.,Bhopal / India,Shenzhen / China,1,1,1,2
216,It is the case both that the city of Istanbul is in Turkey and that the city of Zapopan is in Mexico.,Istanbul / Turkey,Zapopan / Mexico,1,1,1,2
217,It is the case both that the city of Guangzhou is in China and that the city of Seongnam-si is in South Korea.,Guangzhou / China,Seongnam-si / South Korea,1,1,1,2
218,It is the case both that the city of Tolyatti is in Russia and that the city of Jaboatao is in Brazil.,Tolyatti / Russia,Jaboatao / Brazil,1,1,1,2
219,It is the case both that the city of Anyang-si is in South Korea and that the city of Saitama is in Japan.,Anyang-si / South Korea,Saitama / Japan,1,1,1,2
220,It is the case both that the city of Maceio is in Brazil and that the city of Tabriz is in Iran.,Maceio / Brazil,Tabriz / Iran,1,1,1,2
221,It is the case both that the city of Penza is in Russia and that the city of Kathmandu is in Nepal.,Penza / Russia,Kathmandu / Nepal,1,1,1,2
222,It is the case both that the city of Pretoria is in South Africa and that the city of Marseille is in France.,Pretoria / South Africa,Marseille / France,1,1,1,2
223,It is the case both that the city of Indianapolis is in the United States and that the city of Lusaka is in Zambia.,Indianapolis / the United States,Lusaka / Zambia,1,1,1,2
224,It is the case both that the city of Calgary is in Canada and that the city of Ar Raqqah is in Syria.,Calgary / Canada,Ar Raqqah / Syria,1,1,1,2
225,It is the case both that the city of Tembisa is in South Africa and that the city of Tegucigalpa is in Honduras.,Tembisa / South Africa,Tegucigalpa / Honduras,1,1,1,2
226,It is the case both that the city of Zaporizhzhya is in Ukraine and that the city of Tiruppur is in India.,Zaporizhzhya / Ukraine,Tiruppur / India,1,1,1,2
227,It is the case both that the city of Thane is in India and that the city of Kharkiv is in Ukraine.,Thane / India,Kharkiv / Ukraine,1,1,1,2
228,It is the case both that the city of Sendai is in Japan and that the city of Port-au-Prince is in Haiti.,Sendai / Japan,Port-au-Prince / Haiti,1,1,1,2
229,It is the case both that the city of Qionghai is in China and that the city of Dammam is in Saudi Arabia.,Qionghai / China,Dammam / Saudi Arabia,1,1,1,2
230,It is the case both that the city of Rohini is in India and that the city of Shizuoka is in Japan.,Rohini / India,Shizuoka / Japan,1,1,1,2
231,It is the case both that the city of Beirut is in Lebanon and that the city of Ipoh is in Malaysia.,Beirut / Lebanon,Ipoh / Malaysia,1,1,1,2
232,It is the case both that the city of Kirkuk is in Iraq and that the city of Pune is in India.,Kirkuk / Iraq,Pune / India,1,1,1,2
233,It is the case both that the city of Meizhou is in China and that the city of Linfen is in China.,Meizhou / China,Linfen / China,1,1,1,2
234,It is the case both that the city of Rizhao is in China and that the city of Niamey is in Niger.,Rizhao / China,Niamey / Niger,1,1,1,2
235,It is the case both that the city of Brasilia is in Brazil and that the city of Qinzhou is in China.,Brasilia / Brazil,Qinzhou / China,1,1,1,2
236,It is the case both that the city of Jiujiang is in China and that the city of Surakarta is in Indonesia.,Jiujiang / China,Surakarta / Indonesia,1,1,1,2
237,It is the case both that the city of Sao Jose dos Campos is in Brazil and that the city of Abu Dhabi is in the United Arab Emirates.,Sao Jose dos Campos / Brazil,Abu Dhabi / the United Arab Emirates,1,1,1,2
238,It is the case both that the city of Cuiaba is in Brazil and that the city of Sulaymaniyah is in Iraq.,Cuiaba / Brazil,Sulaymaniyah / Iraq,1,1,1,2
239,It is the case both that the city of Al Fayyum is in Egypt and that the city of Sao Jose dos Campos is in Brazil.,Al Fayyum / Egypt,Sao Jose dos Campos / Brazil,1,1,1,2
240,It is the case both that the city of Namangan is in Uzbekistan and that the city of Turin is in Italy.,Namangan / Uzbekistan,Turin / Italy,1,1,1,2
241,It is the case both that the city of Maturin is in Venezuela and that the city of Izmir is in Turkey.,Maturin / Venezuela,Izmir / Turkey,1,1,1,2
242,It is the case both that the city of Jalandhar is in India and that the city of Port Said is in Egypt.,Jalandhar / India,Port Said / Egypt,1,1,1,2
243,It is the case both that the city of Fukuoka is in Japan and that the city of Kolhapur is in India.,Fukuoka / Japan,Kolhapur / India,1,1,1,2
244,It is the case both that the city of Fort Worth is in the United States and that the city of Bikaner is in India.,Fort Worth / the United States,Bikaner / India,1,1,1,2
245,It is the case both that the city of Himeji is in Japan and that the city of Hachioji is in Japan.,Himeji / Japan,Hachioji / Japan,1,1,1,2
246,It is the case both that the city of Barquisimeto is in Venezuela and that the city of Harbin is in China.,Barquisimeto / Venezuela,Harbin / China,1,1,1,2
247,It is the case both that the city of Shangluo is in China and that the city of Najafgarh is in India.,Shangluo / China,Najafgarh / India,1,1,1,2
248,It is the case both that the city of Madinat an Nasr is in Egypt and that the city of Shantou is in China.,Madinat an Nasr / Egypt,Shantou / China,1,1,1,2
249,It is the case both that the city of Kano is in Nigeria and that the city of Dombivli is in India.,Kano / Nigeria,Dombivli / India,1,1,1,2
250,It is the case both that the city of Nasiriyah is in Iraq and that the city of Tlalpan is in Mexico.,Nasiriyah / Iraq,Tlalpan / Mexico,1,1,1,2
251,It is the case both that the city of Qom is in Iran and that the city of Sargodha is in Pakistan.,Qom / Iran,Sargodha / Pakistan,1,1,1,2
252,It is the case both that the city of Lubumbashi is in the Democratic Republic of the Congo and that the city of Santo Domingo Oeste is in the Dominican Republic.,Lubumbashi / the Democratic Republic of the Congo,Santo Domingo Oeste / the Dominican Republic,1,1,1,2
253,It is the case both that the city of Bahawalpur is in Pakistan and that the city of Mexicali is in Mexico.,Bahawalpur / Pakistan,Mexicali / Mexico,1,1,1,2
254,It is the case both that the city of Santo Domingo Este is in the Dominican Republic and that the city of Jalandhar is in India.,Santo Domingo Este / the Dominican Republic,Jalandhar / India,1,1,1,2
255,It is the case both that the city of Siping is in China and that the city of Baku is in Azerbaijan.,Siping / China,Baku / Azerbaijan,1,1,1,2
256,It is the case both that the city of Kharkiv is in Ukraine and that the city of Abu Dhabi is in the United Arab Emirates.,Kharkiv / Ukraine,Abu Dhabi / the United Arab Emirates,1,1,1,2
257,It is the case both that the city of Zigong is in China and that the city of Wuhan is in China.,Zigong / China,Wuhan / China,1,1,1,2
258,It is the case both that the city of Fortaleza is in Brazil and that the city of Kotli is in Pakistan.,Fortaleza / Brazil,Kotli / Pakistan,1,1,1,2
259,It is the case both that the city of Dehra Dun is in India and that the city of Phnom Penh is in Cambodia.,Dehra Dun / India,Phnom Penh / Cambodia,1,1,1,2
260,It is the case both that the city of Vladivostok is in Russia and that the city of Bhubaneswar is in India.,Vladivostok / Russia,Bhubaneswar / India,1,1,1,2
261,It is the case both that the city of Sanming is in China and that the city of Xuzhou is in China.,Sanming / China,Xuzhou / China,1,1,1,2
262,It is the case both that the city of Gwalior is in India and that the city of Santiago de los Caballeros is in the Dominican Republic.,Gwalior / India,Santiago de los Caballeros / the Dominican Republic,1,1,1,2
263,It is the case both that the city of Al Mawsil al Jadidah is in Iraq and that the city of Hegang is in China.,Al Mawsil al Jadidah / Iraq,Hegang / China,1,1,1,2
264,It is the case both that the city of Al Ahmadi is in Kuwait and that the city of Ordos is in China.,Al Ahmadi / Kuwait,Ordos / China,1,1,1,2
265,It is the case both that the city of Paranaque City is in the Philippines and that the city of Belo Horizonte is in Brazil.,Paranaque City / the Philippines,Belo Horizonte / Brazil,1,1,1,2
266,It is the case both that the city of Narela is in India and that the city of Rajkot is in India.,Narela / India,Rajkot / India,1,1,1,2
267,It is the case both that the city of Peshawar is in Pakistan and that the city of Cixi is in China.,Peshawar / Pakistan,Cixi / China,1,1,1,2
268,It is the case both that the city of Battagram is in Pakistan and that the city of Suizhou is in China.,Battagram / Pakistan,Suizhou / China,1,1,1,2
269,It is the case both that the city of Novokuznetsk is in Russia and that the city of Bouake is in Côte d'Ivoire.,Novokuznetsk / Russia,Bouake / Côte d'Ivoire,1,1,1,2
270,It is the case both that the city of Karaj is in Iran and that the city of Zahedan is in Iran.,Karaj / Iran,Zahedan / Iran,1,1,1,2
271,It is the case both that the city of Guang'an is in China and that the city of Arequipa is in Peru.,Guang'an / China,Arequipa / Peru,1,1,1,2
272,It is the case both that the city of Ahvaz is in Iran and that the city of Las Pinas is in the Philippines.,Ahvaz / Iran,Las Pinas / the Philippines,1,1,1,2
273,It is the case both that the city of Guigang is in China and that the city of Liupanshui is in China.,Guigang / China,Liupanshui / China,1,1,1,2
274,It is the case both that the city of Shangrao is in China and that the city of Arak is in Iran.,Shangrao / China,Arak / Iran,1,1,1,2
275,It is the case both that the city of Istanbul is in Turkey and that the city of Naberezhnyye Chelny is in Russia.,Istanbul / Turkey,Naberezhnyye Chelny / Russia,1,1,1,2
276,It is the case both that the city of Chengdu is in China and that the city of Matsuyama is in Japan.,Chengdu / China,Matsuyama / Japan,1,1,1,2
277,It is the case both that the city of Dhanbad is in India and that the city of Algiers is in Algeria.,Dhanbad / India,Algiers / Algeria,1,1,1,2
278,It is the case both that the city of Izmir is in Turkey and that the city of Jingmen is in China.,Izmir / Turkey,Jingmen / China,1,1,1,2
279,It is the case both that the city of Stockholm is in Sweden and that the city of Omsk is in Russia.,Stockholm / Sweden,Omsk / Russia,1,1,1,2
280,It is the case both that the city of Guangzhou is in China and that the city of Kozhikode is in India.,Guangzhou / China,Kozhikode / India,1,1,1,2
281,It is the case both that the city of Eskisehir is in Turkey and that the city of Chennai is in India.,Eskisehir / Turkey,Chennai / India,1,1,1,2
282,It is the case both that the city of Ilorin is in Nigeria and that the city of Qinhuangdao is in China.,Ilorin / Nigeria,Qinhuangdao / China,1,1,1,2
283,It is the case both that the city of Amman is in Jordan and that the city of Nyala is in Sudan.,Amman / Jordan,Nyala / Sudan,1,1,1,2
284,It is the case both that the city of Santiago de Cuba is in Cuba and that the city of Buraydah is in Saudi Arabia.,Santiago de Cuba / Cuba,Buraydah / Saudi Arabia,1,1,1,2
285,It is the case both that the city of Dombivli is in India and that the city of Hamadan is in Iran.,Dombivli / India,Hamadan / Iran,1,1,1,2
286,It is the case both that the city of Esenler is in Turkey and that the city of Weinan is in China.,Esenler / Turkey,Weinan / China,1,1,1,2
287,It is the case both that the city of Queens is in the United States and that the city of Wanxian is in China.,Queens / the United States,Wanxian / China,1,1,1,2
288,It is the case both that the city of Khulna is in Bangladesh and that the city of Marseille is in France.,Khulna / Bangladesh,Marseille / France,1,1,1,2
289,It is the case both that the city of Zhengzhou is in China and that the city of Jiangmen is in China.,Zhengzhou / China,Jiangmen / China,1,1,1,2
290,It is the case both that the city of Sokoto is in Nigeria and that the city of Wanzhou is in China.,Sokoto / Nigeria,Wanzhou / China,1,1,1,2
